Rank                                           Won  Lost  Tied    PF    PA   Rating
  89 Montana State                               1     0     0    33    14   96.820
  90 Cincinnati                                  4     5     0   156   140   96.145
  91 Dartmouth                                   5     3     1   122    89   96.059
  92 Kansas State                                3     7     0   143   259   96.035
  93 Middle Tennessee State                      0     1     0    13    23   95.962
  94 Connecticut                                 1     1     0    41    26   95.720
  95 Colgate                                     4     5     0   201   214   95.706
  96 Quantico Marines                            1     1     0    20    19   95.503
  97 Arkansas State                              0     1     0     9    19   95.241
  98 Brown                                       5     4     0   124    94   94.609
  99 Arizona                                     4     6     0   180   182   94.419
 100 Pennsylvania                                4     5     0    96   216   94.303
 101 Youngstown State                            0     1     0    12    19   94.167
 102 Fresno State                                2     2     0    82    72   94.124
 103 Newberry                                    1     0     1    33    27   93.975
 104 Dayton                                      4     6     0   106   162   93.710
 105 Lehigh                                      2     1     0    66    57   93.451
 106 Utah State                                  6     4     0   221   199   93.366
 107 Wichita State                               4     6     0   117   198   93.204
 108 Tennessee-Chattanooga                       0     3     0    34   108   92.939
 109 Boston College                              5     4     0   149    91   92.460
 110 Iowa State                                  2     8     0    92   260   92.103
 111 Furman                                      2     8     0    67   185   92.013
 112 Denver                                      6     4     0   250   206   91.746
 113 Harvard                                     2     6     0   153   199   91.269
 114 Abilene Christian                           0     2     0     7    40   90.973
 115 Virginia Military Institute                 3     6     1   167   220   90.619
 116 Midwestern Texas State                      0     2     0    21    55   90.550
 117 Columbia                                    3     6     0    94   237   90.073
 118 Western State                               0     1     0    13    40   89.523
 119 Boston University                           1     5     2    96   166   89.102
 120 San Jose State                              2     7     1   186   301   88.930
 121 Detroit Mercy                               2     8     0    99   194   88.890
 122 Citadel                                     3     5     1   136   149   88.856
 123 Cornell                                     1     8     0   100   209   88.567
 124 Colorado State                              2     7     1   156   314   88.521
 125 New Mexico                                  4     6     0   167   205   88.333
 126 Davidson                                    5     3     1   191   127   88.088
 127 Louisville                                  0     1     0     6     7   87.819
 128 Richmond                                    4     5     0   142   160   87.767
 129 Texas A&M-Corpus Christi                    0     1     0     6    29   87.716
 130 Drake                                       3     6     0   170   263   86.623
 131 Bucknell                                    0     1     0    12    26   86.463
 132 Brigham Young                               2     7     1   147   232   86.394
 133 Cal Poly-San Luis Obispo                    1     1     0    60    42   86.057
 134 McMurry                                     1     2     0    28    69   85.996
 135 Montana                                     1     9     0   125   272   85.359
 136 New Hampshire                               0     1     0     0    13   85.328
 137 Rutgers                                     3     7     0   117   240   85.079
 138 Ohio                                        0     1     0     7    47   84.795
 139 Nebraska-Omaha                              1     0     0    21    20   84.518
 140 William & Mary                              0     9     1    84   246   84.349
 141 San Diego State                             0     2     1    33   122   84.210
 142 Memphis                                     0     1     0     0    26   83.908
 143 South Dakota                                0     1     0     6    34   83.700
 144 Marquette                                   0     9     0    72   303   83.471
 145 Rhode Island                                0     1     0     7    27   82.229
 146 North Dakota State                          0     1     0     0    42   82.044
 147 Colorado College                            0     1     0    21    40   81.972
 148 San Diego Navy                              0     1     0     6    65   81.781
 149 Sul Ross State                              0     1     0     0    48   81.113
 150 Bradley                                     0     1     0    47    55   81.022
 151 Lafayette                                   0     1     0    19    20   80.052
 152 Presbyterian                                0     3     0    27    73   79.968
 153 New Mexico State                            1     9     0   131   276   79.496
 154 Massachusetts                               0     1     0     6    19   78.539
 155 Air Force                                   0     1     0    21    34   77.894
 156 Washington (Missouri)                       0     1     0     6    14   76.916
 157 Catawba                                     0     1     0     6    20   75.287
 158 Ohio Wesleyan                               0     1     0    13    33   74.664
 159 East Carolina                               0     2     0     9    82   73.789
 160 South Dakota State                          0     1     0     0    60   72.817
 161 Brandeis                                    0     1     0     0    52   71.860
 162 Stetson                                     0     3     0    19   130   70.763
 163 Randolph-Macon                              0     1     0     0    38   69.314
 164 Nebraska Wesleyan                           0     1     0     6    46   62.455
 165 Washington & Lee                            0     1     0     6    48   55.175
