Rank                                           Won  Lost  Tied    PF    PA   Rating
  69 Arkansas                                    2     8     0   156   163  105.634
  70 New Hampshire                               2     0     0    34    14  105.531
  71 Pacific                                     7     3     1   348   130  105.499
  72 Minnesota                                   1     7     1    79   196  105.400
  73 Florida                                     5     5     0   157   181  105.238
  74 Bucknell                                    2     1     0    88    30  105.228
  75 Delta State                                 1     0     0    19     6  104.968
  76 Detroit Mercy                               6     3     1   226   143  104.904
  77 Syracuse                                    5     5     0   199   139  104.892
  78 Southern California                         2     5     2   114   182  104.824
  79 South Carolina                              3     4     2   110   114  104.784
  80 San Jose State                              7     3     1   234   125  104.691
  81 North Texas                                 8     2     0   266   173  104.645
  82 Columbia                                    4     5     0   151   169  104.303
  83 Catawba                                     1     1     0    20    20  104.046
  84 North Carolina State                        5     4     1    92   119  104.029
  85 Hardin-Simmons                              5     5     0   278   180  104.004
  86 Mount Union                                 2     0     0    51    33  103.913
  87 Southern Mississippi                        2     2     0    75   157  103.858
  88 Arizona State                               9     2     0   404   154  103.832
  89 Virginia Military Institute                 6     4     0   189   166  103.723
  90 Oklahoma State                              4     6     1   159   259  103.633
  91 Colorado                                    5     4     1   227   172  103.485
  92 Penn State                                  5     3     1   141   155  103.399
  93 Villanova                                   4     5     0   141   166  103.347
  94 Washington State                            4     3     2   168   182  103.343
  95 George Washington                           5     4     0   153   135  103.288
  96 Memphis                                     8     2     0   298   101  103.250
  97 Trinity (Texas)                             2     2     0    53   112  103.125
  98 East Carolina                               7     3     0   252   142  103.043
  99 Santa Clara                                 3     7     0   165   198  102.459
 100 Texas Tech                                  3     8     0   222   241  102.427
 101 Holy Cross                                  4     5     1   247   209  102.265
 102 Houston                                     4     6     0   233   190  102.237
 103 St. Bonaventure                             3     1     0   104    67  102.228
 104 Rutgers                                     4     4     0   186   154  102.047
 105 Texas-El Paso                               7     3     0   272   232  101.810
 106 Oregon State                                3     6     0   114   183  101.596
 107 William & Mary                              4     7     0   220   230  101.459
 108 Drake                                       6     2     1   247   117  101.404
 109 Iowa State                                  3     6     1   174   200  101.263
 110 Niagara                                     1     0     0    27    13  101.139
 111 McMurry                                     0     2     0    32    61  100.653
 112 Georgetown                                  2     7     0   116   187  100.555
 113 Pittsburgh                                  1     8     0    99   204  100.496
 114 Carnegie Tech                               1     0     0    26     6  100.461
 115 Florida State                               8     0     0   219    54  100.434
 116 Temple                                      4     4     1   173   132  100.326
 117 Kent State                                  5     4     0   215   120  100.079
 118 UCSB                                        1     0     0    13     7   99.888
 119 Wichita State                               5     4     1   203   243   99.849
 120 Colorado State                              6     3     0   215   141   99.840
 121 Citadel                                     4     6     0   132   135   99.367
 122 Boston University                           3     5     0   139   187   99.105
 123 Idaho                                       3     5     1   180   212   98.918
 124 Arizona                                     4     6     0   214   257   98.750
 125 Tennessee-Chattanooga                       1     6     0    66   187   98.677
 126 Sam Houston State                           0     1     0    18    39   98.630
 127 Louisville                                  3     6     1   239   238   98.441
 128 St. Mary's                                  2     7     1    95   235   98.408
 129 Duquesne                                    2     6     1   169   265   98.407
 130 St. Vincent's (Penn.)                       0     0     1    14    14   98.406
 131 Texas A&M-Corpus Christi                    0     1     0    13    26   98.167
 132 Western Illinois                            2     0     0    56    34   97.173
 133 Utah                                        3     4     3   240   254   97.067
 134 Louisiana Tech                              5     4     1   152   165   97.022
 135 Heidelberg                                  1     0     0    21     7   96.865
 136 Furman                                      2     8     1   112   285   96.606
 137 San Diego State                             1     2     0    62    84   96.518
 138 Dayton                                      2     2     0    61    86   96.451
 139 Wofford                                     1     0     1    32    27   96.442
 140 Ohio                                        6     4     0   165   161   96.337
 141 Lenoir-Rhyne                                0     1     0    19    27   96.303
 142 Texas A&M-Commerce                          0     1     1    20    42   96.228
 143 Boston College                              0     9     1    78   270   95.993
 144 Midwestern Texas State                      0     2     0    24    47   95.830
 145 Northwestern State                          1     1     0    19    22   95.693
 146 Harvard                                     1     7     0    74   248   95.680
 147 West Virginia                               2     8     0   163   259   95.522
 148 Cherry Point Marine Air Station             0     1     0    12    20   95.504
 149 Davidson                                    3     6     0   178   205   95.144
 150 Eastern Illinois                            2     0     0    69    19   95.094
 151 Hillsdale                                   1     1     0    21    60   94.925
 152 Louisiana College                           1     3     0    43   130   94.689
 153 Oregon                                      1     9     0    97   214   94.641
 154 Louisiana-Lafayette                         5     3     0   159    94   94.570
 155 Williams                                    0     1     0     0    66   94.459
 156 Quantico Marines                            1     1     0    75    58   94.419
 157 Brown                                       1     8     0   147   271   94.405
 158 North Dakota                                0     1     0     0    83   94.371
 159 Kansas State                                1     9     1   122   355   94.318
 160 Maine                                       1     0     0    16     7   94.114
 161 Lafayette                                   0     4     0    26   112   93.995
 162 Denver                                      3     8     1   265   260   93.967
 163 Illinois State                              3     0     0    41    25   93.895
 164 Middle Tennessee State                      9     2     0   303   131   93.399
 165 Presbyterian                                1     3     0    13    98   93.352
 166 American International                      1     0     0    25    14   93.231
 167 Geneva                                      1     0     0    12     6   93.116
 168 Sewanee                                     0     1     0     8    14   93.034
 169 Montana                                     5     5     0   227   147   92.941
 170 Arkansas State                              7     3     0   227   179   92.660
 171 Hawaii                                      3     4     1   219   238   92.306
 172 Williamette                                 0     0     1    21    21   92.305
 173 Baldwin-Wallace                             1     0     1    67    40   92.184
 174 Western Michigan                            5     4     0   188   163   92.092
 175 Tampa                                       0     1     0    19    35   92.052
 176 Pepperdine                                  2     3     0   141   151   91.867
 177 Hobart                                      0     1     0    12    42   91.621
 178 Northern Iowa                               0     2     0    26    60   91.500
 179 Fresno State                                2     8     0   118   272   91.415
 180 Brigham Young                               4     5     1   169   292   91.241
 181 Central Michigan                            7     4     0   222   125   91.097
 182 Southeastern Louisiana                      2     2     0    24    27   90.934
 183 Howard Payne                                1     1     0    53    33   90.928
 184 Buffalo                                     5     3     0   191   129   90.872
 185 Nevada                                      1     9     0   117   363   90.676
 186 Apprentice School                           0     1     0     7    21   90.671
 187 Jacksonville State                          1     0     0     9     0   90.617
 188 Rider                                       0     0     1     0     0   89.750
 189 Bowling Green                               3     5     2   134   200   89.748
 190 Samford                                     0     1     0     6    20   89.539
 191 South Dakota                                0     1     0    13    41   89.413
 192 Stetson                                     1     1     0    31    39   89.027
 193 Auburn                                      0    10     0    31   255   88.999
 194 Toledo                                      4     5     0   200   234   88.940
 195 Western Reserve                             1     6     0    72   264   88.809
 196 Guilford                                    0     1     0     7    26   88.306
 197 St. Francis, PA                             0     1     0    14    34   88.265
 198 Western Carolina                            0     1     0     6    36   87.807
 199 Missouri Valley                             0     1     0    20    21   87.640
 200 High Point                                  0     1     0     0    26   87.390
 201 Richmond                                    2     8     0    86   327   87.356
 202 Murray State                                1     2     0    34    57   86.897
 203 Stephen F. Austin                           0     2     0    19    41   86.862
 204 Utah State                                  2     9     0   107   374   86.410
 205 Rhode Island                                1     2     0    39    95   85.978
 206 Albright                                    0     1     0     6    32   85.965
 207 Northern Illinois                           3     6     0   192   256   85.927
 208 Idaho State                                 0     1     0    13    14   85.488
 209 Barton                                      0     1     0     7    54   85.458
 210 Evansville                                  1     0     0    21    14   85.254
 211 Butler                                      1     3     0    67   104   84.774
 212 Bradley                                     5     5     0   239   271   84.503
 213 Akron                                       2     7     0   131   185   84.482
 214 Emporia State                               0     1     0     6    47   84.144
 215 Connecticut                                 3     5     0    82   134   84.137
 216 Henderson State                             0     1     0    13    27   83.627
 217 Youngstown State                            1     1     0    35    35   83.514
 218 Austin-Peay                                 0     1     0    14    34   83.240
 219 Colorado College                            0     1     0     7    48   83.113
 220 Mississippi College                         0     1     0     0    33   83.106
 221 Camp Hood                                   0     1     0    14    28   82.405
 222 East Tennessee State                        0     1     0     6    21   82.147
 223 New Mexico                                  2     8     0   160   330   82.118
 224 Western New Mexico                          1     0     0    28     6   81.164
 225 West Alabama                                0     0     1     0     0   80.817
 226 Troy                                        3     6     1   122   150   80.814
 227 Nebraska-Omaha                              0     1     0    25    27   80.752
 228 RPI                                         0     1     0    14    34   80.699
 229 Whittier                                    1     0     0    28     7   80.493
 230 New York University                         1     5     1    88   157   80.466
 231 Merchant Marine                             0     0     1     6     6   80.465
 232 Idaho College                               0     1     0    14    43   80.455
 233 Southwestern Oklahoma State                 1     1     0    24    92   80.363
 234 Virginia Tech                               0    10     0    72   430   80.155
 235 SUNY-Cortland                               0     1     0     0    13   80.114
 236 Alfred                                      0     1     0     0    13   80.114
 237 Colorado Mines                              1     1     0    14    39   79.754
 238 Wayne State                                 1     4     0    71   162   79.418
 239 Southern Illinois                           1     2     0    64   103   79.362
 240 Washington (MO)                             0     3     0    14   108   79.320
 241 East Texas Baptist                          0     1     0     0    25   79.213
 242 Pittsburg State                             0     1     0    14    32   79.195
 243 Ouachita Baptist                            0     1     0     0    20   78.965
 244 Marietta                                    0     1     0     0    58   78.457
 245 Springfield                                 0     1     0    12    13   78.365
 246 Newberry College                            0     1     0     0    24   78.290
 247 Parris Island Marines                       0     1     0     0    56   77.824
 248 Delaware                                    0     2     0     0    71   77.793
 249 Alma                                        0     1     0     0    19   77.771
 250 Valparaiso                                  1     0     0    21     7   77.735
 251 Randolph-Macon                              0     2     0    13    60   77.704
 252 Lamar                                       0     1     0     0    27   77.507
 253 Ohio Wesleyan                               0     1     0    14    20   77.454
 254 Marshall                                    2     8     0   107   249   77.438
 255 Milligan College                            0     1     0     6    48   76.066
 256 Memphis NAS                                 0     1     0     0    33   76.002
 257 Cal Poly-SLO                                0     2     0    28    66   75.506
 258 Erskine                                     0     1     0     0    44   75.445
 259 New Mexico State                            2     7     0    95   249   74.207
 260 Union                                       0     3     0     0   155   74.090
 261 Puget Sound                                 0     1     0     7    35   73.141
 262 Baker                                       0     1     0     0    55   72.915
 263 Eastern Michigan                            3     6     0   130   200   72.468
 264 Ferris State                                0     1     0     0    40   72.211
 265 North Alabama                               0     3     0     6    72   71.526
 266 Tennessee Tech                              0     3     0    21    89   70.719
 267 Montana State                               0     3     0    19   128   70.542
 268 Wooster                                     0     1     0     7    34   70.371
 269 Howard                                      0     1     0     6    21   69.558
 270 Northern Arizona                            2     7     0   114   374   67.786
 271 St. Joseph's                                0     0     1     7     7   67.104
 272 Ball State                                  2     4     1    81   129   67.101
 273 Ripon                                       0     1     0     0    33   67.068
 274 Brooklyn                                    0     2     0     6   107   63.766
 275 Northern Colorado                           0     1     0     0    57   63.021
 276 DePauw                                      0     2     0    33    60   62.456
 277 New Mexico Military                         0     1     0     7    27   61.802
 278 Chipola College                             0     1     0     0    42   61.591
 279 New Mexico Highlands                        0     1     0    19    26   61.282
 280 Western Kentucky                            0     1     0    13    47   61.198
 281 Hope                                        0     1     0     6    19   60.182
 282 La Verne                                    0     1     0    20    37   59.356
 283 Indiana State                               0     1     0     7    27   54.698
 284 Northern Michigan                           0     1     0     0    45   52.740
 285 North Dakota State                          0     1     0     0    57   -4.455
 286 Hawaii All-Stars                            0     1     0     6    76   -4.652
 287 Eastern Washington                          0     1     0     0    52   -7.809
