Rank                                           Won  Lost  Tied    PF    PA   Rating
  84 HAWAII                                      5     5     1   251   236   98.660
  85 LOUISIANA-MONROE                            1     1     0    40    16   98.637
  86 MURRAY STATE                                0     1     0    25    50   98.631
  87 GRAMBLING STATE                             0     1     0    13    20   98.574
  88 INDIANA                                     3     8     0   201   360   98.551
  89 SOUTH DAKOTA STATE                          1     0     0    20     3   98.227
  90 UTAH STATE                                  5     6     0   193   214   98.199
  91 WAKE FOREST                                 4     7     0   257   281   97.731
  92 KANSAS STATE                                3     8     0   186   343   97.711
  93 WESTERN MICHIGAN                            6     5     0   179   208   97.701
  94 NORTH CAROLINA STATE                        3     8     0   236   246   97.529
  95 OREGON                                      4     6     1   152   224   97.395
  96 TEXAS TECH                                  3     7     1   160   253   97.371
  97 EAST TENNESSEE STATE                        0     1     0     9    21   97.348
  98 MIAMI (OHIO)                                4     7     0   152   189   97.327
  99 BALL STATE                                  6     5     0   247   302   96.948
 100 DELAWARE                                    1     1     0    46    36   96.916
 101 SAN JOSE STATE                              5     6     0   256   253   96.903
 102 TEXAS-ARLINGTON                             3     2     0   107    99   96.870
 103 LOUISVILLE                                  3     8     0   157   351   96.671
 104 COLORADO STATE                              5     7     0   222   340   96.600
 105 HOUSTON                                     4     7     0   225   294   96.546
 106 EASTERN ILLINOIS                            1     3     0    78    57   96.497
 107 ARKANSAS STATE                              0     2     1    42    87   96.451
 108 APPALACHIAN STATE                           1     1     0    34    58   96.345
 109 HARVARD                                     1     0     0    24    21   96.190
 110 NORTHWESTERN                                2     9     0   101   398   96.056
 111 ANGELO STATE                                1     0     0    10     3   96.011
 112 FRESNO STATE                                6     5     0   242   214   95.875
 113 NAVY                                        3     8     0   202   272   95.762
 114 BOSTON UNIVERSITY                           1     0     0    26    17   95.422
 115 TEXAS CHRISTIAN                             1     8     2   174   252   95.343
 116 LOUISIANA-LAFAYETTE                         4     6     0   194   212   95.282
 117 OHIO                                        4     7     0   163   270   95.179
 118 MORGAN STATE                                0     1     0    12    45   94.967
 119 RUTGERS                                     3     8     0   195   258   94.948
 120 SAN DIEGO STATE                             2     9     1   221   352   94.891
 121 ILLINOIS STATE                              6     4     1   303   226   94.890
 122 COLGATE                                     2     2     0   113   105   93.898
 123 NORTHWESTERN STATE                          0     1     0    19    26   93.896
 124 STANFORD                                    1    10     0   159   293   93.654
 125 WICHITA STATE                               3     8     0   257   341   93.643
 126 NEW MEXICO STATE                            5     6     0   211   292   93.478
 127 NEVADA                                      1     4     0    87   113   93.358
 128 NORTHERN MICHIGAN                           0     1     0    15    37   93.307
 129 OREGON STATE                                2     8     1   171   332   93.292
 130 PACIFIC                                     3     9     0   211   347   93.283
 131 MINNESOTA                                   1    10     0   181   518   93.104
 132 TEXAS-EL PASO                               2    10     0   210   359   92.793
 133 BOISE STATE                                 0     2     0    17    23   92.664
 134 KENT                                        1    10     0   157   260   92.204
 135 LEHIGH                                      1     1     0    13    42   91.631
 136 MCNEESE STATE                               1     1     0    33    48   91.548
 137 CORNELL                                     0     1     0    20    48   91.503
 138 WILLIAM & MARY                              6     5     0   259   320   91.244
 139 MASSACHUSETTS                               0     1     0    13    45   90.987
 140 ARMY                                        2     9     0   140   304   90.875
 141 SOUTH DAKOTA                                0     1     0    13    34   90.734
 142 NORTHERN IOWA                               1     2     0    43    88   90.545
 143 RICE                                        1    10     0   105   333   90.530
 144 RHODE ISLAND                                0     1     0    26    42   90.034
 145 SOUTHWEST MISSOURI STATE                    1     2     0    35    69   89.398
 146 PRINCETON                                   0     1     0    29    37   89.255
 147 WESTERN KENTUCKY                            0     1     0    22    41   89.062
 148 EASTERN MICHIGAN                            1    10     0   124   276   89.025
 149 NICHOLLS STATE                              0     1     0    29    34   88.796
 150 WESTERN ILLINOIS                            1     2     0    44    97   88.782
 151 NORTHERN COLORADO                           0     1     0    20    41   88.523
 152 LOUISIANA TECH                              0     3     0    26    56   88.375
 153 HOLY CROSS                                  0     1     0     7    47   88.307
 154 MONTANA                                     0     1     0    14    38   88.092
 155 RICHMOND                                    3     8     0   169   287   88.060
 156 MONTANA STATE                               0     2     0    19    58   87.843
 157 NORTHERN ARIZONA                            0     2     0    36    58   87.551
 158 LAMAR                                       0     2     0    41    73   87.542
 159 WESTERN CAROLINA                            0     3     0    17   108   87.515
 160 WEST TEXAS A&M                              0    10     1   162   297   87.389
 161 WEBER STATE                                 0     1     0    34    40   87.337
 162 CENTRAL MISSOURI STATE                      0     1     0     7    33   87.236
 163 TEXAS A&M-KINGSVILLE                        0     1     0    10    46   86.799
 164 SOUTHEAST MISSOURI STATE                    0     1     0     7    56   86.411
 165 DARTMOUTH                                   0     2     0    29    34   85.408
 166 DRAKE                                       1    10     0   136   337   85.373
 167 CITADEL                                     0     2     0     6    90   85.039
 168 CONNECTICUT                                 0     1     0     5    22   84.557
 169 JAMES MADISON                               0     3     0    35    77   83.717
 170 YALE                                        0     2     0    21    68   83.540
 171 CAL POLY-SAN LUIS OBISPO                    0     1     0     7    30   82.883
 172 CENTRAL FLORIDA                             0     1     0    26    31   82.549
 173 VIRGINIA MILITARY INSTITUTE                 0     4     0    43   129   82.407
 174 MARSHALL                                    0     3     0    30    77   82.278
 175 PORTLAND STATE                              0     1     0    14    51   80.328
