Rank                                           Won  Lost  Tied    PF    PA   Rating
  61 Rhode Island                                1     0     0    19    13  100.330
  62 Miami (Florida)                             4     5     0   155   137  100.325
  63 Arizona                                     4     5     1   234   181  100.165
  64 Oregon State                                3     6     0    39   187  100.129
  65 Georgia                                     3     8     0   155   250   99.626
  66 Pacific                                     4     4     2   191   172   99.621
  67 Nebraska                                    3     6     1   119   184   99.582
  68 Wyoming                                     5     4     1   195   110   99.241
  69 Utah State                                  8     3     0   207   139   99.218
  70 Boston University                           5     3     1   224   135   99.213
  71 Tulsa                                       3     7     0   117   258   98.868
  72 Amherst                                     1     0     0     7     6   98.628
  73 Kansas                                      2     8     0    83   179   98.593
  74 Boston College                              5     3     1   137   139   98.522
  75 Holy Cross                                  5     5     0   134    89   98.358
  76 Fordham                                     4     5     0   176   128   98.126
  77 Cornell                                     4     3     2   128   152   98.052
  78 Furman                                      7     2     0   168    91   97.973
  79 Villanova                                   4     6     0   132   215   97.524
  80 Vanderbilt                                  3     7     0   131   258   97.397
  81 Colorado State                              4     5     0   157   149   97.259
  82 San Jose State                              4     4     1   156   220   97.082
  83 North Carolina                              4     6     0   173   187   97.056
  84 North Texas                                 3     6     1   167   167   96.943
  85 Clemson                                     3     5     1   139   172   96.910
  86 Arizona State                               4     5     1   207   203   96.688
  87 Wichita State                               4     4     1   172   110   96.313
  88 San Diego Navy                              1     1     0    31    41   96.060
  89 New Mexico                                  5     3     1   154   103   96.021
  90 Tennessee-Chattanooga                       0     3     0    27   100   95.987
  91 Tulane                                      1     8     1   129   228   95.847
  92 Memphis                                     0     2     0    13    54   95.774
  93 Harvard                                     6     2     0   146    78   95.478
  94 Yale                                        5     2     2   123    89   94.610
  95 William & Mary                              5     4     1   122   191   94.568
  96 Wake Forest                                 3     6     1   114   157   94.339
  97 Columbia                                    4     5     0   124   153   93.850
  98 Princeton                                   5     4     0   144   204   93.808
  99 George Washington                           5     4     0   166   124   93.787
 100 Iowa State                                  2     7     0   120   211   93.641
 101 Florida State                               2     2     0    42    61   93.482
 102 Colgate                                     3     4     2   147   161   93.469
 103 Fresno State                                0     2     1    48    94   93.308
 104 Waynesburg                                  0     1     0    19    47   93.307
 105 Richmond                                    5     3     1   125   116   92.983
 106 Denver                                      3     5     2   159   195   92.927
 107 Dartmouth                                   2     7     0   152   219   92.890
 108 Wayne State                                 1     1     0    25    67   92.871
 109 McMurry                                     1     0     1    46    32   92.782
 110 Virginia Military Institute                 5     5     0   174   196   92.754
 111 Brown                                       3     5     1   134   127   92.732
 112 Brigham Young                               2     7     1   172   228   92.298
 113 Virginia Tech                               5     5     0   142   124   91.889
 114 Sul Ross State                              0     1     0     7    26   91.730
 115 Hawaii                                      0     2     0    32    73   90.798
 116 Montana                                     3     5     0   145   205   90.712
 117 Wofford                                     0     2     0     6    56   90.513
 118 Washington & Lee                            4     6     0   193   242   90.140
 119 West Texas A&M                              1     8     1   126   276   89.529
 120 Xavier                                      0     2     0    28    52   89.400
 121 Drake                                       4     4     0   111   175   89.280
 122 Idaho                                       1     8     0    66   214   89.202
 123 Rutgers                                     2     6     0   126   216   89.109
 124 Midwestern Texas State                      0     4     1    47   131   88.437
 125 New Mexico State                            2     7     0    56   316   88.247
 126 Brandeis                                    0     1     0    14    40   87.894
 127 Middle Tennessee State                      0     1     0    13    31   87.407
 128 South Dakota State                          0     2     0    26    85   86.845
 129 Virginia                                    1     8     0    75   242   86.650
 130 Louisville                                  0     1     0     6    59   86.049
 131 Lehigh                                      0     2     0    19    66   85.658
 132 North Carolina State                        1     9     0    80   265   85.538
 133 Bucknell                                    0     2     0    12    59   85.105
 134 Lafayette                                   0     2     0    27    34   84.874
 135 Stetson                                     0     2     0     0    92   84.596
 136 San Diego State                             0     1     0    12    41   83.508
 137 Marshall                                    0     1     0     0     7   83.463
 138 Ohio                                        0     1     0     0    16   83.367
 139 Colorado College                            0     2     0    20    31   82.806
 140 Citadel                                     2     7     0    77   264   82.708
 141 Northern Iowa                               0     1     0    20    27   82.078
 142 Temple                                      0     4     0     6   122   81.170
 143 North Dakota State                          0     1     0     6    33   80.955
 144 Newberry                                    0     1     0     0    33   80.572
 145 Bradley                                     0     2     0    13    76   80.280
 146 Montana State                               0     1     0    13    32   78.895
 147 Presbyterian                                1     3     0    40    90   78.304
 148 Connecticut                                 0     2     0     7    74   77.230
 149 Randolph-Macon                              0     1     0     0    28   76.814
 150 South Dakota                                0     2     0     0    53   76.148
 151 Davidson                                    0     9     0    52   296   73.359
 152 Catawba                                     0     1     0     0    44   73.331
 153 Shepherd                                    0     1     0     0    47   70.290
