Rank                                           Won  Lost  Tied    PF    PA   Rating
  42 OKLAHOMA ST                                 7     6     0   499   422  120.994
  43 PURDUE                                      6     7     0   397   390  120.880
  44 MINNESOTA                                   7     6     0   376   345  120.862
  45 VANDERBILT                                  6     7     0   370   346  120.823
  46 TCU                                         7     6     0   306   300  120.809
  47 BOSTON COLLEGE                              7     5     0   384   308  120.775
  48 TENNESSEE                                   5     7     0   273   335  120.716
  49 VIRGINIA                                    8     5     0   370   261  120.625
  50 WAKE FOREST                                 7     6     0   427   433  120.289
  51 BAYLOR                                      7     6     0   384   412  120.083
  52 MIAMI FL                                    7     6     0   374   253  120.032
  53 ALABAMA-BIRMINGHAM                         11     3     0   418   238  119.920
  54 ARIZONA ST                                  7     6     0   389   332  119.847
  55 GEORGIA SOUTHERN                           10     3     0   396   280  119.702
  56 TROY                                       10     3     0   399   286  119.673
  57 GEORGIA TECH                                7     6     0   437   381  119.609
  58 TEXAS TECH                                  5     7     0   448   373  119.350
  59 INDIANA                                     5     7     0   317   359  119.245
  60 TEMPLE                                      8     5     0   454   352  119.148
  61 MARYLAND                                    5     7     0   342   344  119.139
  62 CALIFORNIA                                  7     6     0   280   265  119.081
  63 DARTMOUTH                                   9     1     0   340   120  119.050
  64 FLORIDA ST                                  5     7     0   263   378  118.945
  65 KANSAS ST                                   5     7     0   270   305  118.940
  66 BRIGHAM YOUNG                               7     6     0   354   278  118.907
  67 EASTERN WASHINGTON                         12     3     0   647   340  118.873
  68 OHIO U.                                     9     4     0   521   320  118.819
  69 SOUTHERN CAL                                5     7     0   313   324  118.696
  70 BUFFALO                                    10     4     0   484   363  118.661
  71 VIRGINIA TECH                               6     7     0   388   403  118.636
  72 MISSISSIPPI                                 5     7     0   407   434  118.611
  73 NEBRASKA                                    4     8     0   360   375  118.504
  74 MIDDLE TENNESSEE ST                         8     6     0   392   374  118.091
  75 MARSHALL                                    9     4     0   367   284  118.090
  76 SOUTH DAKOTA ST                            10     3     0   553   290  117.848
  77 COLGATE                                    10     2     0   324   112  117.795
  78 NORTHERN ILLINOIS                           8     6     0   282   317  117.683
  79 UCLA                                        3     9     0   295   409  117.585
  80 MEMPHIS                                     8     6     0   601   447  117.414
  81 NEVADA                                      8     5     0   404   350  117.304
  82 ARIZONA                                     5     7     0   376   391  117.253
  83 TULANE                                      7     6     0   349   358  117.178
  84 ARKANSAS ST                                 8     5     0   394   333  117.118
  85 HOUSTON                                     8     5     0   571   483  117.084
  86 MIAMI OH                                    6     6     0   337   306  117.072
  87 COLORADO                                    5     7     0   325   327  117.014
  88 FLORIDA INT'L                               9     4     0   450   328  116.954
  89 NORTH TEXAS                                 9     4     0   450   314  116.914
  90 WYOMING                                     6     6     0   248   264  116.772
  91 SAN DIEGO ST                                7     6     0   268   288  116.757
  92 UC-DAVIS                                   10     3     0   516   356  116.732
  93 EASTERN MICHIGAN                            7     6     0   351   287  116.691
  94 TOLEDO                                      7     6     0   525   397  116.221
  95 SOUTH FLORIDA                               7     6     0   370   416  116.174
  96 WESTERN MICHIGAN                            7     6     0   416   449  116.027
  97 LOUISIANA TECH                              8     5     0   321   299  115.948
  98 HAWAI`I                                     8     6     0   431   491  115.858
  99 LOUISIANA-LAFAYETTE                         7     7     0   447   479  115.837
 100 AIR FORCE                                   5     7     0   363   309  115.655
 101 WEBER ST                                   10     3     0   362   275  115.536
 102 KANSAS                                      3     9     0   286   360  115.418
 103 ILLINOIS                                    4     8     0   312   473  115.407
 104 LOUISIANA-MONROE                            6     6     0   319   381  115.121
 105 JAMES MADISON                               9     4     0   441   190  115.115
 106 SOUTHERN MISS                               6     5     0   288   218  115.079
 107 FLORIDA ATLANTIC                            5     7     0   373   381  115.057
 108 SMU                                         5     7     0   365   423  114.889
 109 COASTAL CAROLINA                            5     7     0   320   398  114.536
 110 MARY HARDIN-BAYLOR                         15     0     0   801   127  114.534
 111 KENNESAW ST                                11     2     0   565   200  114.355
 112 LOUISVILLE                                  2    10     0   237   529  114.254
 113 NORTH CAROLINA                              2     9     0   301   380  114.207
 114 NORTHERN IOWA                               7     6     0   333   277  114.169
 115 LIBERTY                                     6     6     0   399   442  114.117
 116 UNC-CHARLOTTE                               5     7     0   260   319  113.942
 117 MAINE                                      10     4     0   371   327  113.723
 118 MONTANA ST                                  8     5     0   370   370  113.618
 119 HARVARD                                     6     4     0   304   218  113.544
 120 MASSACHUSETTS                               4     8     0   394   515  113.457
 121 ARKANSAS                                    2    10     0   260   417  113.416
 122 OREGON ST                                   2    10     0   313   548  113.367
 123 NAVY                                        3    10     0   325   436  113.245
 124 ILLINOIS ST                                 6     5     0   350   220  113.150
 125 NICHOLLS ST                                 9     4     0   420   284  113.102
 126 IDAHO ST                                    6     5     0   388   363  112.527
 127 AKRON                                       4     8     0   227   326  112.503
 128 INDIANA ST                                  7     4     0   349   310  112.276
 129 COLORADO ST                                 3     9     0   274   441  112.214
 130 BALL ST                                     4     8     0   290   389  112.213
 131 TOWSON                                      7     5     0   414   346  112.188
 132 UNLV                                        4     8     0   345   447  112.187
 133 YALE                                        5     5     0   295   285  112.059
 134 NEW MEXICO                                  3     9     0   319   434  111.970
 135 VALDOSTA ST                                14     0     0   728   316  111.941
 136 EAST CAROLINA                               3     9     0   273   448  111.901
 137 TULSA                                       3     9     0   289   355  111.897
 138 WOFFORD                                     9     4     0   385   247  111.849
 139 ELON                                        6     5     0   268   260  111.847
 140 FERRIS ST                                  15     1     0   629   328  111.828
 141 WESTERN ILLINOIS                            5     6     0   263   286  111.799
 142 DELAWARE                                    7     5     0   293   258  111.776
 143 RUTGERS                                     1    11     0   162   377  111.674
 144 GEORGIA ST                                  2    10     0   287   449  111.657
 145 STONY BROOK                                 7     5     0   322   244  111.582
 146 RHODE ISLAND                                6     5     0   333   310  111.415
 147 SOUTH ALABAMA                               3     9     0   290   465  111.363
 148 OLD DOMINION                                4     8     0   370   431  111.305
 149 BOWLING GREEN                               3     9     0   292   480  111.271
 150 PENNSYLVANIA                                6     4     0   186   209  111.176
 151 WESTERN KENTUCKY                            3     9     0   253   334  111.171
 152 COLUMBIA                                    6     4     0   231   252  111.155
 153 MONTANA                                     6     5     0   373   314  111.110
 154 SAN JOSÉ ST                                 1    11     0   255   439  111.051
 155 MORNINGSIDE                                15     0     0   789   237  110.925
 156 JACKSONVILLE ST                             9     4     0   520   323  110.863
 157 SOUTH DAKOTA                                4     7     0   294   376  110.848
 158 CAL POLY SLO                                5     6     0   315   400  110.836
 159 FURMAN                                      6     4     0   272   282  110.782
 160 NORTH DAKOTA                                6     5     0   293   249  110.766
 161 INCARNATE WORD                              6     5     0   357   375  110.689
 162 SE MISSOURI ST                              9     4     0   482   403  110.590
 163 NORTH CAROLINA A&T                         10     2     0   361   170  110.426
 164 TEXAS-SAN ANTONIO                           3     9     0   170   374  110.327
 165 IDAHO                                       4     7     0   274   412  110.156
 166 NEW HAMPSHIRE                               4     7     0   196   251  110.083
 167 SAMFORD                                     6     5     0   423   290  110.055
 168 EAST TENNESSEE ST                           8     4     0   312   317  110.011
 169 KENT ST                                     2    10     0   287   440  109.982
 170 YOUNGSTOWN ST                               4     7     0   254   299  109.975
 171 VILLANOVA                                   5     6     0   275   257  109.917
 172 LAMAR                                       7     5     0   371   340  109.891
 173 NEW MEXICO ST                               3     9     0   303   496  109.784
 174 NW MISSOURI ST                             10     3     0   476   190  109.780
 175 MISSOURI ST                                 4     7     0   253   396  109.572
 176 CENTRAL MICHIGAN                            1    11     0   180   328  109.471
 177 TEXAS ST-SAN MARCOS                         3     9     0   237   332  109.334
 178 NORTHERN ARIZONA                            4     6     0   258   322  109.218
 179 CORNELL NY                                  3     7     0   191   297  109.217
 180 MOUNT UNION                                14     1     0   732   185  109.155
 181 PORTLAND ST                                 4     7     0   302   398  109.134
 182 ABILENE CHRISTIAN                           6     5     0   331   296  109.041
 183 TARLETON ST                                12     1     0   585   214  108.983
 184 OUACHITA BAPTIST                           12     1     0   431   150  108.906
 185 TRINITY CT                                  8     1     0   324    90  108.893
 186 CENTRAL ARKANSAS                            6     5     0   336   287  108.850
 187 SAN DIEGO                                   9     3     0   454   350  108.839
 188 DUQUESNE                                    9     4     0   380   363  108.766
 189 CHATTANOOGA                                 6     5     0   236   231  108.700
 190 THE CITADEL                                 5     6     0   328   333  108.676
 191 WILLIAM & MARY                              4     6     0   136   262  108.662
 192 GRAND VALLEY ST                            10     2     0   393   229  108.651
 193 MCNEESE ST                                  6     5     0   229   266  108.634
 194 MONMOUTH NJ                                 8     3     0   365   347  108.622
 195 MINN ST-MANKATO                            13     1     0   555   238  108.532
 196 ST JOHN'S MN                               12     1     0   617   144  108.486
 197 CONNECTICUT                                 1    11     0   266   605  108.446
 198 UW-WHITEWATER                              12     1     0   510   142  108.335
 199 SOUTHERN ILLINOIS                           2     9     0   331   448  108.311
 200 SAM HOUSTON ST                              6     5     0   330   309  108.289
 201 AMHERST                                     8     1     0   249   101  108.169
 202 MERCER                                      5     6     0   337   357  108.105
 203 SACRED HEART                                7     4     0   309   243  107.991
 204 HOLY CROSS                                  5     6     0   268   286  107.949
 205 MARIAN IN                                  10     1     0   467   127  107.932
 206 RICE                                        2    11     0   246   468  107.864
 207 SE LOUISIANA                                4     7     0   281   369  107.842
 208 COLORADO ST-PUEBLO                         11     2     0   474   172  107.672
 209 ALCORN ST                                   9     4     0   426   279  107.642
 210 EASTERN KENTUCKY                            7     4     0   296   316  107.631
 211 RICHMOND                                    4     7     0   243   359  107.289
 212 FORT HAYS ST                                9     3     0   365   226  107.244
 213 NORTHWESTERN ST                             5     6     0   312   380  107.218
 214 DRAKE                                       7     4     0   326   210  106.881
 215 INDIANAPOLIS                               10     2     0   382   208  106.681
 216 PITTSBURG ST                                8     3     0   331   231  106.669
 217 SOUTHERN U.                                 7     4     0   311   277  106.547
 218 MURRAY ST                                   5     6     0   307   384  106.467
 219 TENNESSEE ST                                4     5     0   264   289  106.297
 220 UTEP                                        1    11     0   212   393  106.153
 221 ALBANY NY                                   3     8     0   232   337  106.109
 222 TUFTS                                       7     2     0   268   120  106.012
 223 WEST GEORGIA                               10     2     0   421   251  105.951
 224 LENOIR-RHYNE                               12     2     0   574   325  105.707
 225 ROCKY MOUNTAIN                              9     3     0   420   241  105.617
 226 COLORADO MINES                             10     2     0   566   301  105.562
 227 NORTHERN COLORADO                           2     9     0   262   391  105.509
 228 CENTRAL OKLAHOMA                            8     4     0   363   241  105.447
 229 TAMU-COMMERCE                              10     3     0   425   263  105.357
 230 CENTRAL CONN ST                             6     5     0   372   280  105.293
 231 JOHNS HOPKINS                              12     2     0   641   219  105.265
 232 AUSTIN PEAY                                 5     6     0   340   337  105.244
 233 SAGINAW VALLEY ST                           8     3     0   296   183  105.002
 234 BETHUNE-COOKMAN                             7     5     0   359   365  104.978
 235 EASTERN ILLINOIS                            3     8     0   357   445  104.947
 236 CAMPBELL                                    6     5     0   273   242  104.869
 237 ST FRANCIS IN                              10     3     0   481   236  104.816
 238 FLORIDA A&M                                 6     5     0   290   243  104.807
 239 EMPORIA ST                                  8     4     0   352   317  104.779
 240 GEORGETOWN DC                               5     6     0   172   232  104.752
 241 HARDING                                     9     3     0   420   135  104.718
 242 BENEDICTINE KS                             13     2     0   660   269  104.690
 243 MIDWESTERN ST                               8     2     0   418   236  104.640
 244 ASHLAND                                     6     4     0   257   161  104.578
 245 NORTH ALABAMA                               7     3     0   259   243  104.521
 246 TENNESSEE-MARTIN                            2     9     0   318   378  104.461
 247 BROWN                                       1     9     0   143   362  104.385
 248 MINNESOTA-DULUTH                           11     1     0   490   149  104.357
 249 STEPHEN F. AUSTIN                           2     8     0   181   333  104.256
 250 WESTERN CAROLINA                            3     8     0   347   451  104.189
 251 MISSOURI WESTERN                            7     5     0   330   273  104.155
 252 SACRAMENTO ST                               2     8     0   241   354  104.132
 253 CHARLESTON SOUTHERN                         5     6     0   233   259  104.059
 254 DAYTON                                      6     5     0   394   287  103.886
 255 STETSON                                     8     2     0   373   296  103.873
 256 BETHEL MN                                  11     2     0   453   189  103.862
 257 SOUTH CAROLINA ST                           5     6     0   215   268  103.848
 258 SOUTHERN UTAH                               1    10     0   281   456  103.714
 259 FLORIDA TECH                                8     4     0   344   278  103.702
 260 SOUTHERN OREGON                             6     4     0   315   228  103.666
 261 WAGNER                                      4     7     0   308   437  103.532
 262 BRYANT                                      6     5     0   357   446  103.490
 263 PRAIRIE VIEW A&M                            5     6     0   368   297  103.461
 264 NOTRE DAME OH                              13     1     0   454   254  103.446
 265 HILLSDALE                                  10     3     0   417   255  103.386
 266 WEST ALABAMA                                8     4     0   352   275  103.321
 267 HOWARD                                      4     6     0   336   341  103.310
 268 WEST CHESTER                               10     1     0   421   182  103.299
 269 MISSOURI S&T                               10     2     0   409   246  103.284
 270 MUHLENBERG                                 11     2     0   448   219  103.115
 271 NEBRASKA-KEARNEY                            5     6     0   308   237  103.099
 272 ALABAMA A&M                                 6     5     0   310   256  103.030
 273 MORGAN ST                                   4     7     0   206   282  103.007
 274 COLL OF IDAHO                               6     5     0   340   327  103.003
 275 OHIO DOMINICAN                              9     2     0   445   221  102.937
 276 CENTRAL MISSOURI                            5     6     0   382   312  102.922
 277 GRAMBLING ST                                6     5     0   322   277  102.850
 278 HARDIN-SIMMONS                              9     2     0   528   233  102.711
 279 ST XAVIER                                   9     4     0   394   357  102.695
 280 NORTHWESTERN IA                             9     2     0   387   230  102.649
 281 WASHBURN                                    5     6     0   311   270  102.610
 282 EASTERN OREGON                              6     4     0   270   289  102.526
 283 MARIST                                      5     6     0   282   293  102.491
 284 JACKSON ST                                  5     5     0   165   245  102.449
 285 KANSAS WESLEYAN                            13     1     0   676   274  102.400
 286 MONTANA-WESTERN                             6     4     0   288   227  102.397
 287 CONCORDIA MI                               10     3     0   430   223  102.389
 288 NORTH CENTRAL                              10     2     0   524   168  102.348
 289 LEHIGH                                      3     8     0   183   386  102.337
 290 WEST FLORIDA                                6     5     0   264   275  102.314
 291 ST FRANCIS PA                               4     7     0   288   222  102.282
 292 LIU POST                                   10     1     0   330   142  102.169
 293 CENTRE                                     10     2     0   503   247  102.099
 294 LAFAYETTE                                   3     8     0   143   323  101.966
 295 WINGATE                                     9     4     0   422   261  101.960
 296 SLIPPERY ROCK                              11     3     0   521   297  101.805
 297 BAKER                                       9     3     0   470   202  101.747
 298 MONTANA TECH                                5     5     0   265   269  101.740
 299 BROCKPORT ST                               11     1     0   500   124  101.719
 300 BERRY                                      10     2     0   403   238  101.708
 301 VMI                                         1    10     0   257   530  101.667
 302 WHEATON                                     8     2     0   431    90  101.637
 303 NORTH CAROLINA CENTRAL                      5     6     0   289   335  101.615
 304 ST THOMAS                                   8     2     0   483   102  101.505
 305 WILLIAMS                                    5     4     0   215   175  101.491
 306 GARDNER-WEBB                                3     8     0   221   407  101.488
 307 WESLEYAN                                    5     4     0   214   159  101.396
 308 FINDLAY                                     8     3     0   453   272  101.329
 309 LINDENWOOD                                  4     7     0   317   334  101.208
 310 DAVENPORT                                   6     5     0   244   230  101.193
 311 SIENA HEIGHTS                               7     3     0   270   141  101.189
 312 NORFOLK ST                                  4     7     0   207   300  101.145
 313 KUTZTOWN                                    9     2     0   418   283  101.144
 314 CHADRON ST                                  7     3     0   372   335  101.119
 315 TIFFIN                                      9     2     0   334   279  101.020
 316 DIXIE ST                                    7     4     0   342   342  101.007
 317 ANGELO ST                                   6     6     0   401   348  100.823
 318 NORTH GREENVILLE                            4     6     0   204   266  100.782
 319 SOUTHERN ARKANSAS                           8     4     0   339   239  100.760
 320 SAVANNAH ST                                 2     8     0   134   293  100.683
 321 CENTRAL WASHINGTON                          8     3     0   525   267  100.642
 322 FORDHAM                                     2     9     0   174   310  100.615
 323 BOWIE ST                                   10     3     0   401   353  100.606
 324 JOHN CARROLL                                9     2     0   422   169  100.511
 325 MICHIGAN TECH                               4     6     0   204   266  100.449
 326 HOUSTON BAPTIST                             1    10     0   301   481  100.334
 327 DORDT                                       7     3     0   386   295  100.254
 328 COLORADO MESA                               7     4     0   391   386  100.237
 329 FROSTBURG ST                               10     1     0   448   202  100.195
 330 TENNESSEE TECH                              1    10     0   198   507  100.140
 331 AZUSA PACIFIC                               8     4     0   330   316  100.134
 332 MIDDLEBURY                                  5     4     0   193   255  100.109
 333 DAVIDSON                                    6     5     0   494   449  100.000
 334 BUTLER                                      4     7     0   259   372   99.939
 335 ILLINOIS WESLEYAN                           8     2     0   344   251   99.914
 336 EVANGEL                                     9     2     0   292   184   99.840
 337 HAMPTON                                     7     3     0   345   283   99.779
 338 NEW HAVEN                                   9     3     0   368   280   99.733
 339 DICKINSON ST                                9     3     0   424   226   99.731
 340 BETHEL TN                                  10     1     0   599   263   99.698
 341 EASTERN NEW MEXICO                          5     6     0   271   243   99.612
 342 TRUMAN ST                                   6     5     0   292   253   99.569
 343 BUCKNELL                                    1    10     0   147   311   99.553
 344 DELAWARE ST                                 3     8     0   184   369   99.532
 345 INDIANA PA                                  8     3     0   363   236   99.508
 346 WEST TEXAS A&M                              6     5     0   253   274   99.426
 347 UW-LA CROSSE                                7     3     0   321   233   99.368
 348 CALIFORNIA PA                               7     4     0   364   282   99.276
 349 GRAND VIEW                                  8     3     0   351   261   99.239
 350 CARSON-NEWMAN                               7     4     0   356   270   99.217
 351 WASHINGTON MO                               8     2     0   330   220   99.194
 352 ALABAMA ST                                  4     7     0   169   407   99.095
 353 RANDOLPH-MACON                              9     3     0   427   318   99.021
 354 SIOUX FALLS                                 7     4     0   372   209   98.989
 355 SE OKLAHOMA ST                              6     5     0   242   169   98.951
 356 RPI                                        10     2     0   325   218   98.942
 357 WINONA ST                                   8     3     0   351   252   98.821
 358 DOANE                                       6     4     0   266   217   98.783
 359 SHIPPENSBURG                                6     5     0   372   295   98.567
 360 FAIRMONT ST                                 9     2     0   433   203   98.545
 361 MOREHEAD ST                                 3     8     0   303   475   98.492
 362 NORTHWOOD                                   3     7     0   184   362   98.472
 363 UW-OSHKOSH                                  6     4     0   205   140   98.453
 364 VIRGINIA UNION                              8     2     0   452   189   98.403
 365 TRINITY TX                                  7     3     0   261   154   98.389
 366 CARROLL MT                                  4     7     0   199   219   98.365
 367 TUSCULUM                                    5     5     0   257   219   98.288
 368 MIDLAND U.                                  7     4     0   349   329   98.250
 369 SUSQUEHANNA                                 8     3     0   293   198   98.204
 370 BEMIDJI ST                                  7     4     0   420   210   98.061
 371 WHITWORTH                                  10     1     0   427   182   98.003
 372 VALPARAISO                                  2     9     0   290   392   97.977
 373 URSINUS                                     8     3     0   345   227   97.962
 374 LANGSTON                                    8     2     0   401   270   97.961
 375 NEWBERRY                                    5     6     0   230   190   97.932
 376 REINHARDT                                   9     2     0   439   182   97.923
 377 ITHACA                                      8     3     0   252   141   97.863
 378 ARKANSAS-MONTICELLO                         6     6     0   324   346   97.825
 379 DELTA ST                                    2     8     0   209   304   97.805
 380 WAYNE ST MI                                 2     9     0   262   318   97.778
 381 ALBANY ST GA                                7     4     0   275   240   97.648
 382 CHOWAN                                      6     4     0   419   366   97.584
 383 BALDWIN WALLACE                             8     2     0   388   261   97.529
 384 AUGUSTANA SD                                7     4     0   379   299   97.449
 385 SOUTH DAKOTA TECH                           5     6     0   477   454   97.415
 386 MINN ST-MOORHEAD                            8     4     0   328   363   97.401
 387 FRANKLIN & MARSHALL                         8     3     0   306   220   97.370
 388 OLIVET NAZARENE                             6     5     0   381   264   97.346
 389 ROBERT MORRIS PA                            2     9     0   271   478   97.298
 390 UNION NY                                    7     2     0   278   117   97.232
 391 BRIAR CLIFF                                 6     5     0   283   268   97.175
 392 JACKSONVILLE FL                             2     8     0   284   387   96.963
 393 HENDERSON ST                                5     6     0   282   291   96.917
 394 HAMILTON                                    3     6     0   211   264   96.907
 395 OTTAWA KS                                   8     2     0   376   288   96.658
 396 MCKENDREE                                   6     5     0   393   389   96.578
 397 MARYVILLE TN                                7     3     0   238   172   96.546
 398 ST AMBROSE                                  6     4     0   270   296   96.454
 399 NORTHERN MICHIGAN                           3     8     0   291   333   96.438
 400 COLBY                                       3     6     0   131   254   96.343
 401 CORTLAND ST                                 7     3     0   393   181   96.299
 402 ST CLOUD ST                                 7     4     0   255   258   96.277
 403 PRESBYTERIAN                                2     8     0   142   296   96.186
 404 SHEPHERD                                    7     3     0   348   236   96.166
 405 ADAMS ST                                    4     7     0   413   571   96.106
 406 THOMAS MORE                                 7     3     0   350   252   96.105
 407 ASSUMPTION                                  6     4     0   372   204   96.082
 408 MONTCLAIR ST                                8     2     0   227    95   96.068
 409 TEXAS SOUTHERN                              2     9     0   211   365   96.044
 410 EDINBORO                                    6     5     0   347   252   96.000
 411 OKLAHOMA BAPTIST                            5     6     0   314   449   95.957
 412 NW OKLAHOMA ST                              4     7     0   255   295   95.933
 413 MISSISSIPPI COLLEGE                         3     7     0   251   313   95.926
 414 AVERETT                                     8     2     0   275   129   95.896
 415 FAYETTEVILLE ST                             6     3     0   291   203   95.888
 416 BLOOMSBURG                                  6     5     0   252   234   95.824
 417 NEW MEXICO HIGHLANDS                        4     7     0   322   425   95.800
 418 UW-STOUT                                    5     5     0   233   271   95.790
 419 CATAWBA                                     4     7     0   305   352   95.735
 420 MERCYHURST                                  5     6     0   215   228   95.678
 421 WESTERN OREGON                              5     6     0   270   233   95.643
 422 CUMBERLANDS KY                             10     2     0   522   224   95.549
 423 MARS HILL                                   4     6     0   264   364   95.547
 424 LINFIELD                                    7     2     0   295   121   95.440
 425 ALDERSON BROADDUS                           4     7     0   406   416   95.431
 426 TEXAS LUTHERAN                              7     3     0   355   269   95.420
 427 WARTBURG                                    8     3     0   470   217   95.403
 428 TAMU-KINGSVILLE                             4     7     0   283   369   95.372
 429 WASH & JEFF                                 9     2     0   410   239   95.283
 430 ST NORBERT                                 10     2     0   400   157   95.219
 431 HASTINGS                                    5     6     0   229   345   95.209
 432 WALSH                                       4     6     0   186   249   95.206
 433 AVILA                                       7     3     0   384   308   95.039
 434 SALISBURY                                   8     3     0   333   138   94.995
 435 MILLIKIN                                    6     4     0   294   343   94.950
 436 PACE                                        7     3     0   230   231   94.940
 437 CHRISTOPHER NEWPORT                         7     2     0   238   112   94.861
 438 INDIANA WESLEYAN                            7     3     0   397   261   94.861
 439 MOREHOUSE                                   7     3     0   261   238   94.856
 440 ARKANSAS-PINE BLUFF                         2     9     0   278   475   94.856
 441 BENEDICT                                    6     3     0   193   156   94.808
 442 CHARLESTON WV                               6     5     0   270   219   94.735
 443 MARIETTA                                    7     3     0   378   318   94.712
 444 EAST TEXAS BAPTIST                          6     4     0   418   313   94.619
 445 UW-STEVENS POINT                            4     6     0   227   311   94.615
 446 WESTERN ST CO                               2     9     0   238   350   94.607
 447 TUSKEGEE                                    5     5     0   229   174   94.591
 448 UTICA                                       7     4     0   360   246   94.530
 449 MONMOUTH IL                                 8     2     0   345    83   94.522
 450 WESLEY                                      7     4     0   366   166   94.521
 451 SOUTHWESTERN TX                             6     4     0   350   294   94.507
 452 UW-PLATTEVILLE                              4     6     0   316   317   94.493
 453 CONCORDIA-ST PAUL                           5     6     0   229   260   94.476
 454 MISSISSIPPI VALLEY ST                       1    10     0   219   466   94.424
 455 GUSTAVUS ADOLPHUS                           6     4     0   283   210   94.416
 456 HOBART                                      5     4     0   299   262   94.410
 457 WABASH                                      9     1     0   307   160   94.356
 458 UW-EAU CLAIRE                               4     6     0   182   279   94.333
 459 ST FRANCIS IL                               4     7     0   313   356   94.260
 460 WITTENBERG                                  9     1     0   408   231   94.259
 461 BLACK HILLS ST                              3     8     0   242   408   94.151
 462 VIRGINIA ST                                 4     5     0   276   224   94.140
 463 SIMPSON                                     7     3     0   286   196   94.122
 464 TABOR                                       6     4     0   242   179   94.101
 465 WINSTON-SALEM ST                            5     4     0   242   187   94.078
 466 CARTHAGE                                    4     6     0   285   253   93.989
 467 SHAW                                        5     5     0   229   267   93.964
 468 ARKANSAS TECH                               3     8     0   159   269   93.922
 469 CASE WESTERN RESERVE                        8     2     0   383   181   93.921
 470 SW OKLAHOMA ST                              3     8     0   256   373   93.887
 471 DELAWARE VALLEY                             9     2     0   374   152   93.803
 472 BRIDGEWATER VA                              6     4     0   313   264   93.784
 473 MIT                                         9     2     0   231   155   93.783
 474 BIRMINGHAM-SOUTHERN                         6     4     0   283   301   93.703
 475 MILES                                       5     6     0   273   281   93.669
 476 WILLIAM PENN                                4     7     0   258   281   93.642
 477 DENISON                                     8     3     0   437   274   93.602
 478 WASHINGTON AND LEE                          5     4     0   225   222   93.524
 479 TAYLOR                                      3     7     0   233   341   93.521
 480 SOUTHERN NAZARENE                           3     8     0   189   329   93.501
 481 ALFRED                                      7     4     0   305   232   93.474
 482 MIDAMERICA NAZARENE                         4     7     0   300   341   93.454
 483 DUBUQUE                                     7     3     0   295   257   93.389
 484 LINDSEY WILSON                              7     3     0   394   181   93.367
 485 TRINE                                      10     1     0   469   242   93.366
 486 EAST CENTRAL OK                             3     8     0   167   343   93.334
 487 CENTRAL IA                                  8     2     0   358   213   93.271
 488 CONCORDIA-MOORHEAD                          5     5     0   263   214   93.261
 489 OTTAWA AZ                                   5     4     0   457   291   93.234
 490 MORAVIAN                                    5     5     0   208   261   93.215
 491 HAMPDEN-SYDNEY                              4     5     0   275   292   93.145
 492 CENTRAL METHODIST                           4     6     0   249   350   93.016
 493 LINCOLN MO                                  3     8     0   177   332   93.013
 494 SOUTHWESTERN KS                             6     5     0   410   324   93.004
 495 QUINCY                                      4     7     0   169   335   92.990
