Rank                                           Won  Lost  Tied    PF    PA   Rating
  49 WISCONSIN                                   7     6     0   305   262  118.327
  50 AUBURN                                      6     7     0   340   294  118.320
  51 WYOMING                                     9     4     0   329   290  118.152
  52 BOISE ST                                    8     6     0   450   358  118.107
  53 VIRGINIA TECH                               7     6     0   384   311  118.049
  54 TCU                                         5     7     0   376   334  118.022
  55 TULANE                                     11     3     0   369   287  118.006
  56 CENTRAL FLORIDA                             6     7     0   407   335  117.906
  57 SOUTH CAROLINA                              5     7     0   312   316  117.839
  58 WASHINGTON ST                               5     7     0   380   337  117.711
  59 AIR FORCE                                   9     4     0   362   236  117.311
  60 UNLV                                        9     5     0   482   400  117.303
  61 MONTANA                                    13     2     0   454   258  117.196
  62 TOLEDO                                     11     3     0   452   284  116.966
  63 MIAMI OH                                   11     3     0   359   223  116.954
  64 MINNESOTA                                   6     7     0   272   347  116.840
  65 FRESNO ST                                   9     4     0   396   305  116.826
  66 APPALACHIAN ST                              9     5     0   465   378  116.825
  67 SAN JOSE ST                                 7     6     0   414   333  116.724
  68 COLORADO                                    4     8     0   338   418  116.652
  69 BRIGHAM YOUNG                               5     7     0   277   358  116.618
  70 NEBRASKA                                    5     7     0   216   219  116.615
  71 SOUTH DAKOTA                               10     3     0   312   230  116.610
  72 BOSTON COLLEGE                              7     6     0   323   368  116.517
  73 NORTH DAKOTA ST                            11     4     0   572   299  116.477
  74 ILLINOIS                                    5     7     0   294   353  116.415
  75 MISSISSIPPI ST                              5     7     0   262   319  116.338
  76 COASTAL CAROLINA                            8     5     0   360   310  116.318
  77 COLORADO MINES                             14     1     0   698   195  116.181
  78 TEXAS-SAN ANTONIO                           9     4     0   415   313  116.000
  79 PURDUE                                      4     8     0   287   365  115.894
  80 ARKANSAS                                    4     8     0   319   335  115.548
  81 MICHIGAN ST                                 4     8     0   191   340  115.531
  82 ARIZONA ST                                  3     9     0   213   382  115.519
  83 VIRGINIA                                    3     9     0   279   405  115.372
  84 STANFORD                                    3     9     0   247   452  115.321
  85 NEW MEXICO ST                              10     5     0   412   342  115.270
  86 OHIO U.                                    10     3     0   316   206  115.211
  87 JACKSONVILLE ST                             9     4     0   392   275  115.188
  88 SOUTH ALABAMA                               7     6     0   430   273  115.099
  89 SYRACUSE                                    6     7     0   306   330  115.065
  90 WESTERN KENTUCKY                            8     5     0   396   373  114.950
  91 MONTANA ST                                  8     4     0   479   262  114.817
  92 WAKE FOREST                                 4     8     0   243   326  114.699
  93 GEORGIA ST                                  7     6     0   354   391  114.666
  94 VILLANOVA                                  10     3     0   415   245  114.560
  95 HOUSTON                                     4     8     0   284   378  114.549
  96 GRAND VALLEY ST                            11     2     0   569   215  114.536
  97 BOWLING GREEN                               7     6     0   340   312  114.172
  98 MARSHALL                                    6     7     0   296   373  114.127
  99 IDAHO                                       9     4     0   420   287  114.052
 100 TEXAS ST-SAN MARCOS                         8     5     0   477   427  114.051
 101 OLD DOMINION                                6     7     0   310   353  113.865
 102 PITTSBURGH                                  3     9     0   242   328  113.860
 103 ARMY                                        6     6     0   246   253  113.843
 104 UTAH ST                                     6     7     0   431   451  113.748
 105 INDIANA                                     3     9     0   266   359  113.698
 106 CINCINNATI                                  3     9     0   289   360  113.553
 107 CENTRAL MISSOURI                           11     2     0   642   349  113.512
 108 BAYLOR                                      3     9     0   277   400  113.448
 109 SOUTH FLORIDA                               7     6     0   415   419  113.090
 110 GEORGIA SOUTHERN                            6     7     0   392   396  113.080
 111 ALBANY NY                                  11     4     0   426   300  113.063
 112 COLORADO ST                                 5     7     0   313   355  113.051
 113 PITTSBURG ST                               11     2     0   440   217  112.943
 114 SOUTHERN ILLINOIS                           8     5     0   332   210  112.856
 115 HAWAI`I                                     5     8     0   278   419  112.805
 116 CORTLAND ST                                14     1     0   693   296  112.752
 117 ARKANSAS ST                                 6     7     0   352   395  112.582
 118 YOUNGSTOWN ST                               8     5     0   416   330  112.516
 119 GROVE CITY                                 11     1     0   399   183  112.502
 120 SAN DIEGO ST                                4     8     0   246   321  112.457
 121 RICE                                        6     7     0   384   365  112.448
 122 SACRAMENTO ST                               8     5     0   397   354  112.384
 123 LOUISIANA-LAFAYETTE                         6     7     0   418   372  112.353
 124 NORTHERN ILLINOIS                           7     6     0   324   273  112.332
 125 VANDERBILT                                  2    10     0   274   434  112.155
 126 CARNEGIE MELLON                            10     1     0   388   112  112.122
 127 NORTH DAKOTA                                7     5     0   377   315  112.005
 128 AUSTIN PEAY                                 9     3     0   409   293  112.004
 129 UC-DAVIS                                    7     4     0   283   269  111.997
 130 NEW MEXICO                                  4     8     0   327   421  111.855
 131 FURMAN                                     10     3     0   356   237  111.839
 132 NORTH TEXAS                                 5     7     0   414   445  111.392
 133 NORTHERN IOWA                               6     5     0   288   293  111.365
 134 NAVY                                        5     7     0   212   269  111.360
 135 CENTRAL ARKANSAS                            7     4     0   346   253  111.097
 136 DELAWARE                                    9     4     0   411   312  110.977
 137 MIDDLE TENNESSEE ST                         4     8     0   291   337  110.972
 138 HARVARD                                     8     2     0   318   202  110.848
 139 NORTHERN ARIZONA                            5     6     0   303   340  110.747
 140 SOUTHERN ARKANSAS                          10     2     0   463   292  110.662
 141 OUACHITA BAPTIST                            9     2     0   438   222  110.600
 142 WEBER ST                                    6     5     0   265   265  110.494
 143 TENNESSEE-MARTIN                            8     3     0   349   264  110.482
 144 HOLY CROSS                                  7     4     0   406   283  110.474
 145 WESTERN MICHIGAN                            4     8     0   284   381  110.390
 146 FLORIDA ATLANTIC                            4     8     0   285   306  110.335
 147 SOUTHERN MISS                               3     9     0   278   429  110.280
 148 CENTRAL MICHIGAN                            5     7     0   278   373  110.271
 149 MERCER                                      9     4     0   317   311  110.248
 150 ALABAMA-BIRMINGHAM                          4     8     0   359   443  110.228
 151 LAFAYETTE                                   9     3     0   360   280  110.225
 152 SOUTHERN UTAH                               6     5     0   350   261  109.927
 153 SUSQUEHANNA                                10     1     0   432   150  109.917
 154 NEVADA                                      2    10     0   208   401  109.898
 155 CONNECTICUT                                 3     9     0   229   358  109.895
 156 HENDERSON ST                                9     3     0   419   266  109.835
 157 EMPORIA ST                                  9     3     0   488   328  109.802
 158 MASSACHUSETTS                               3     9     0   278   454  109.762
 159 UTEP                                        3     9     0   239   342  109.626
 160 BALL ST                                     4     8     0   219   293  109.611
 161 NORTH CENTRAL                              14     1     0   879   256  109.565
 162 TULSA                                       4     8     0   281   406  109.418
 163 YALE                                        7     3     0   299   199  109.403
 164 PORTLAND ST                                 5     6     0   372   359  109.394
 165 TARLETON ST                                 8     3     0   366   270  109.386
 166 FLORIDA A&M                                12     1     0   398   197  109.337
 167 EASTERN MICHIGAN                            6     7     0   254   347  109.333
 168 CHATTANOOGA                                 8     5     0   357   319  109.200
 169 FERRIS ST                                   8     3     0   442   197  109.143
 170 MISSOURI ST                                 4     7     0   328   333  109.104
 171 EASTERN WASHINGTON                          4     7     0   355   397  108.930
 172 EAST CAROLINA                               2    10     0   208   269  108.926
 173 LENOIR-RHYNE                               13     2     0   559   220  108.923
 174 ILLINOIS ST                                 6     5     0   361   225  108.913
 175 MISSOURI WESTERN                            8     4     0   449   313  108.903
 176 WESTERN CAROLINA                            7     4     0   413   305  108.864
 177 WESTERN COLORADO                           10     2     0   433   196  108.743
 178 LOUISIANA TECH                              3     9     0   311   401  108.717
 179 SAM HOUSTON ST                              3     9     0   240   314  108.671
 180 GARDNER-WEBB                                7     5     0   322   337  108.655
 181 NEW HAMPSHIRE                               6     5     0   412   325  108.620
 182 EASTERN KENTUCKY                            5     6     0   324   365  108.526
 183 RANDOLPH-MACON                             13     1     0   636   213  108.482
 184 UNC-CHARLOTTE                               3     9     0   210   343  108.476
 185 FLORIDA INT'L                               4     8     0   241   382  108.408
 186 DELTA ST                                   10     2     0   515   226  108.386
 187 LOUISIANA-MONROE                            2    10     0   208   419  108.336
 188 JOHNS HOPKINS                              12     1     0   532   261  108.209
 189 TRINITY CT                                  8     1     0   399   115  108.181
 190 BUFFALO                                     3     9     0   251   329  108.155
 191 AUGUSTANA SD                               11     2     0   425   260  108.144
 192 DARTMOUTH                                   6     4     0   232   193  108.105
 193 PENNSYLVANIA                                6     4     0   262   217  108.096
 194 EASTERN ILLINOIS                            8     3     0   260   217  108.083
 195 INCARNATE WORD                              8     2     0   336   195  108.000
 196 WASH & JEFF                                 9     2     0   432   207  107.964
 197 FORT HAYS ST                                7     4     0   366   236  107.946
 198 ELON                                        6     5     0   272   264  107.931
 199 NICHOLLS ST                                 6     5     0   267   281  107.842
 200 NW MISSOURI ST                              7     4     0   375   225  107.760
 201 TEXAS-PERMIAN BASIN                        10     2     0   509   207  107.729
 202 TEMPLE                                      3     9     0   253   428  107.718
 203 VALDOSTA ST                                12     2     0   516   340  107.691
 204 RHODE ISLAND                                6     5     0   318   306  107.596
 205 IDAHO ST                                    3     8     0   280   437  107.552
 206 RICHMOND                                    9     4     0   366   307  107.405
 207 COLGATE                                     6     5     0   251   359  107.267
 208 SAMFORD                                     6     5     0   319   267  107.262
 209 CASE WESTERN RESERVE                        7     3     0   295   135  107.242
 210 PRINCETON                                   5     5     0   197   175  107.219
 211 BRYANT                                      6     5     0   343   287  107.137
 212 BEMIDJI ST                                  9     3     0   366   207  107.116
 213 ABILENE CHRISTIAN                           5     6     0   286   319  107.100
 214 ANGELO ST                                   7     3     0   314   174  107.039
 215 COLORADO ST-PUEBLO                          8     3     0   462   262  106.989
 216 WILLIAM & MARY                              6     5     0   239   204  106.835
 217 CENTRAL WASHINGTON                          9     4     0   302   303  106.807
 218 ITHACA                                      9     3     0   306   199  106.766
 219 SE MISSOURI ST                              4     7     0   294   326  106.543
 220 MIDDLEBURY                                  8     1     0   251   135  106.357
 221 NORTH CAROLINA CENTRAL                      9     3     0   430   345  106.283
 222 TOWSON                                      5     6     0   264   356  106.133
 223 TIFFIN                                     11     1     0   524   195  106.124
 224 FORDHAM                                     6     5     0   335   272  106.116
 225 SLIPPERY ROCK                              12     2     0   573   313  106.100
 226 WARTBURG                                   13     1     0   580   185  106.076
 227 BROWN                                       5     5     0   255   290  106.051
 228 KUTZTOWN                                   12     3     0   361   250  106.049
 229 BROCKPORT ST                                8     3     0   381   135  105.932
 230 NORTH ALABAMA                               3     8     0   252   366  105.900
 231 UNION NY                                   10     2     0   393   137  105.774
 232 WEST FLORIDA                                8     4     0   385   216  105.667
 233 MINN ST-MANKATO                             9     3     0   409   300  105.433
 234 INDIANAPOLIS                                9     2     0   355   164  105.200
 235 MONMOUTH NJ                                 4     7     0   357   303  105.194
 236 MUHLENBERG                                 10     1     0   425   199  105.187
 237 UW-WHITEWATER                              11     2     0   500   267  105.168
 238 MOUNT UNION                                11     1     0   585    99  105.072
 239 ALMA                                       12     1     0   609   259  105.015
 240 COLL OF IDAHO                              10     3     0   505   317  105.014
 241 MINNESOTA-DULUTH                            9     2     0   415   205  104.857
 242 UTAH TECH                                   2     9     0   254   416  104.850
 243 AKRON                                       2    10     0   195   336  104.848
 244 MONTANA-WESTERN                             9     2     0   405   243  104.802
 245 MISSOURI SOUTHERN                           5     6     0   343   314  104.742
 246 BENEDICT                                   11     1     0   483   128  104.644
 247 TAMU-KINGSVILLE                             7     3     0   254   207  104.594
 248 SOUTHERN NAZARENE                           6     6     0   378   362  104.589
 249 HOWARD                                      6     6     0   342   285  104.584
 250 DRAKE                                       8     4     0   226   315  104.538
 251 CAMPBELL                                    5     6     0   316   366  104.448
 252 LAMAR                                       6     5     0   277   259  104.437
 253 CENTRAL OKLAHOMA                            5     6     0   297   294  104.288
 254 WAYNE ST NE                                 8     3     0   355   253  104.225
 255 KEISER                                     12     2     0   571   259  104.207
 256 NORTHWESTERN IA                            14     1     0   547   233  104.176
 257 STEPHEN F. AUSTIN                           3     8     0   322   349  104.161
 258 OKLAHOMA BAPTIST                            6     5     0   241   309  104.081
 259 ENDICOTT                                    9     2     0   379   107  104.047
 260 COLUMBIA                                    3     7     0   156   182  104.010
 261 ST THOMAS MN                                8     3     0   265   243  103.985
 262 CHARLESTON WV                              10     2     0   528   287  103.975
 263 VMI                                         5     6     0   167   274  103.933
 264 UW-LA CROSSE                               11     2     0   511   302  103.890
 265 DUQUESNE                                    7     5     0   325   368  103.852
 266 BUCKNELL                                    4     7     0   288   371  103.844
 267 DAVENPORT                                   8     2     0   276   199  103.739
 268 CALIFORNIA PA                               7     3     0   347   230  103.644
 269 GRAND VIEW                                 11     1     0   489    87  103.600
 270 GEORGETOWN DC                               5     6     0   283   284  103.596
 271 MURRAY ST                                   2     9     0   183   383  103.524
 272 CORNELL NY                                  3     7     0   182   248  103.477
 273 TUFTS                                       6     3     0   280   163  103.461
 274 HOUSTON CHRISTIAN                           5     5     0   261   278  103.428
 275 TENNESSEE ST                                6     5     0   250   272  103.401
 276 EAST STROUDSBURG                            9     3     0   388   280  103.200
 277 WEST GEORGIA                                6     4     0   276   307  103.173
 278 TENNESSEE TECH                              4     7     0   189   278  103.172
 279 TRUMAN ST                                   9     2     0   302   188  103.036
 280 CHARLESTON SOUTHERN                         4     7     0   176   321  103.025
 281 CAL POLY SLO                                3     8     0   226   434  103.012
 282 LIMESTONE                                   8     4     0   363   302  102.983
 283 MONTANA TECH                                7     4     0   348   286  102.899
 284 ROBERT MORRIS                               4     7     0   224   318  102.810
 285 MINN ST-MOORHEAD                            7     4     0   366   251  102.757
 286 MORGAN ST                                   4     6     0   161   214  102.742
 287 JACKSON ST                                  7     4     0   300   263  102.721
 288 CARROLL MT                                  7     3     0   236   200  102.657
 289 WESTMINSTER PA                              6     4     0   208   202  102.644
 290 WINGATE                                     8     3     0   298   156  102.616
 291 HAMPTON                                     5     6     0   256   389  102.528
 292 SHEPHERD                                    9     3     0   378   298  102.522
 293 ARKANSAS TECH                               5     6     0   212   285  102.514
 294 SE LOUISIANA                                3     8     0   278   313  102.218
 295 WEST ALABAMA                                5     5     0   156   193  102.182
 296 UTICA                                       9     2     0   254   192  102.143
 297 ASHLAND                                     9     3     0   364   264  102.110
 298 DELAWARE VALLEY                             9     2     0   268   137  102.074
 299 SOUTHERN OREGON                             6     4     0   308   190  102.042
 300 SE OKLAHOMA ST                              5     6     0   203   280  102.012
 301 MARS HILL                                   8     2     0   269   172  102.009
 302 SAGINAW VALLEY ST                           6     5     0   283   263  101.991
 303 WHEATON                                    10     2     0   552   294  101.953
 304 KENT ST                                     1    11     0   176   415  101.929
 305 WESLEYAN                                    6     3     0   219   238  101.846
 306 ALCORN ST                                   7     4     0   246   247  101.806
 307 FROSTBURG ST                                7     3     0   283   170  101.780
 308 ALABAMA ST                                  7     4     0   227   159  101.684
 309 EAST TENNESSEE ST                           3     8     0   200   350  101.648
 310 AURORA                                     11     1     0   639   167  101.580
 311 BUTLER                                      7     4     0   318   193  101.529
 312 RPI                                         8     3     0   395   171  101.468
 313 UNC-PEMBROKE                                7     3     0   404   189  101.380
 314 LEHIGH                                      2     9     0   203   343  101.360
 315 SPRINGFIELD                                 9     2     0   391   171  101.354
 316 GEORGETOWN KY                              10     2     0   415   184  101.339
 317 PRAIRIE VIEW A&M                            6     6     0   234   374  101.280
 318 MAINE                                       2     9     0   259   360  101.229
 319 INDIANA ST                                  1    10     0   148   330  101.206
 320 TRINITY TX                                 10     2     0   512   204  101.202
 321 NORTH GREENVILLE                            5     5     0   217   249  101.163
 322 FRANKLIN & MARSHALL                         8     3     0   322   211  101.099
 323 HOBART                                      8     3     0   318   158  101.097
 324 ROCKY MOUNTAIN                              6     4     0   278   183  100.958
 325 NEBRASKA-KEARNEY                            3     8     0   216   303  100.925
 326 KENNESAW ST                                 3     6     0   235   161  100.860
 327 SOUTH CAROLINA ST                           5     6     0   268   283  100.835
 328 COLORADO MESA                               6     5     0   306   327  100.793
 329 UW-RIVER FALLS                              7     3     0   430   197  100.773
 330 ST JOHN'S MN                                8     2     0   415   224  100.668
 331 JOHN CARROLL                                8     2     0   377   191  100.632
 332 ST FRANCIS PA                               4     6     0   272   264  100.604
 333 NORTHERN COLORADO                           0    11     0   154   367  100.581
 334 BLACK HILLS ST                              6     5     0   336   351  100.546
 335 MIDWESTERN ST                               4     6     0   214   206  100.451
 336 STONEHILL                                   5     5     0   229   303  100.438
 337 BETHEL TN                                  11     2     0   545   208  100.430
 338 MERRIMACK                                   5     6     0   295   236  100.430
 339 VIRGINIA UNION                             10     2     0   426   166  100.406
 340 INDIANA WESLEYAN                           10     2     0   396   221  100.273
 341 SOUTHERN U.                                 6     5     0   255   223  100.255
 342 SOUTH DAKOTA TECH                           5     6     0   376   270  100.248
 343 WINONA ST                                   5     6     0   279   298  100.170
 344 URSINUS                                     8     3     0   350   210  100.081
 345 LINDENWOOD                                  3     7     0   220   315  100.029
 346 DICKINSON ST                               10     2     0   427   190  100.026
 347 INDIANA PA                                  6     5     0   289   217   99.960
 348 WOFFORD                                     2     9     0   152   278   99.910
 349 UW-PLATTEVILLE                              7     4     0   388   214   99.875
 350 BOWDOIN                                     4     5     0   227   224   99.783
 351 FINDLAY                                     7     4     0   310   199   99.525
 352 LIU                                         4     7     0   216   290   99.490
 353 GRAMBLING ST                                5     6     0   316   314   99.482
 354 BETHEL MN                                   8     3     0   322   162   99.467
 355 MICHIGAN TECH                               5     5     0   278   242   99.453
 356 NORTH CAROLINA A&T                          1    10     0   177   336   99.449
 357 FAIRMONT ST                                 8     3     0   367   308   99.427
 358 NOTRE DAME OH                               7     3     0   319   242   99.421
 359 EAST CENTRAL OK                             3     8     0   210   284   99.406
 360 WHITWORTH                                  10     1     0   449   234   99.344
 361 NORFOLK ST                                  3     8     0   264   325   99.306
 362 DEPAUW                                     10     1     0   463   171   99.278
 363 NEW HAVEN                                   8     3     0   303   185   99.254
 364 BARTON                                      6     5     0   297   266   99.240
 365 DAVIDSON                                    7     4     0   440   320   99.221
 366 COE                                         9     2     0   424   127   99.170
 367 MARIAN IN                                   9     2     0   355   186   99.123
 368 WEST TEXAS A&M                              3     7     0   254   260   99.111
 369 WEST CHESTER                                6     5     0   286   319   99.109
 370 WASHBURN                                    2     9     0   258   396   98.970
 371 TUSCULUM                                    6     5     0   270   262   98.952
 372 VIRGINIA ST                                 8     2     0   374   183   98.875
 373 UW-OSHKOSH                                  6     4     0   372   270   98.802
 374 GLENVILLE ST                                6     4     0   271   243   98.760
 375 CHADRON ST                                  5     6     0   267   326   98.689
 376 TAMU-COMMERCE                               1     9     0   159   323   98.658
 377 MISSISSIPPI COLLEGE                         3     7     0   181   265   98.535
 378 GENEVA                                      4     6     0   203   308   98.534
 379 ST XAVIER                                   8     4     0   367   241   98.519
 380 DICKINSON                                   6     4     0   248   251   98.519
 381 WESTERN NEW ENGLAND                         8     3     0   380   194   98.495
 382 HILLSDALE                                   6     5     0   330   294   98.481
 383 MCKENDREE                                   5     6     0   253   370   98.445
 384 NORTHERN ST SD                              5     6     0   294   307   98.441
 385 SETON HILL                                  6     5     0   248   295   98.430
 386 CHRISTOPHER NEWPORT                         7     4     0   305   187   98.422
 387 MOREHEAD ST                                 4     7     0   243   318   98.403
 388 AMHERST                                     4     5     0   126   215   98.402
 389 EASTERN NEW MEXICO                          5     6     0   353   318   98.338
 390 MARIETTA                                    8     2     0   320   167   98.338
 391 HARDIN-SIMMONS                              9     2     0   357   219   98.217
 392 SAN DIEGO                                   4     7     0   253   277   98.114
 393 ALABAMA A&M                                 5     6     0   326   301   98.025
 394 TEXAS SOUTHERN                              3     8     0   288   360   97.990
 395 ST THOMAS FL                                9     4     0   589   243   97.902
 396 GANNON                                      5     6     0   236   269   97.858
 397 STONY BROOK                                 0    10     0   152   392   97.852
 398 FAYETTEVILLE ST                             8     3     0   196   175   97.803
 399 WESTERN OREGON                              3     8     0   216   323   97.802
 400 CATAWBA                                     5     6     0   280   286   97.793
 401 ALLEGHENY                                   3     7     0   206   263   97.727
 402 WAGNER                                      4     7     0   192   328   97.673
 403 HOPE                                        8     2     0   360   232   97.663
 404 WILLIAMS                                    3     6     0   162   191   97.568
 405 HAMILTON                                    3     6     0   159   224   97.473
 406 MORNINGSIDE                                 9     3     0   435   208   97.364
 407 LINDSEY WILSON                              7     3     0   364   174   97.347
 408 ARKANSAS-MONTICELLO                         2     9     0   262   401   97.241
 409 MILES                                       7     3     0   303   211   97.227
 410 ROCHESTER                                   5     5     0   238   234   97.226
 411 BETHUNE-COOKMAN                             3     8     0   203   286   97.039
 412 MARIST                                      4     7     0   191   326   97.011
 413 SALISBURY                                   6     4     0   285   237   97.003
 414 MT ST JOSEPH                                9     2     0   609   258   96.989
 415 WAYNE ST MI                                 3     8     0   191   361   96.953
 416 MISSOURI S&T                                4     7     0   303   284   96.953
 417 WHEELING U.                                 5     5     0   286   260   96.918
 418 SIOUX FALLS                                 3     8     0   278   396   96.897
 419 BENTLEY                                     6     4     0   251   138   96.833
 420 NEWBERRY                                    4     7     0   218   267   96.829
 421 COLBY                                       3     6     0   146   251   96.819
 422 CARSON-NEWMAN                               5     6     0   245   231   96.791
 423 SALVE REGINA                                9     2     0   366   137   96.764
 424 WEST VIRGINIA ST                            4     6     0   301   297   96.752
 425 DORDT                                       9     3     0   378   163   96.735
 426 AUGUSTANA IL                                8     3     0   386   265   96.680
 427 UW-STOUT                                    4     6     0   334   285   96.651
 428 KING'S PA                                   8     3     0   292   183   96.599
 429 CENTRAL IA                                  8     2     0   428   162   96.595
 430 SACRED HEART                                2     9     0   147   272   96.523
 431 LINFIELD                                    8     1     0   376   146   96.480
 432 LOCK HAVEN                                  5     6     0   279   266   96.475
 433 BERRY                                       9     1     0   542   163   96.417
 434 WAYNESBURG                                  2     8     0   223   306   96.411
 435 VALPARAISO                                  3     8     0   195   273   96.395
 436 ST VINCENT                                  3     7     0   127   292   96.372
 437 NORTHWESTERN ST                             0     6     0    84   213   96.354
 438 MILLERSVILLE                                3     8     0   230   287   96.324
 439 CONCORDIA MI                                7     3     0   330   157   96.264
 440 PRESBYTERIAN                                4     7     0   238   280   96.237
 441 THOMAS MORE                                 5     6     0   270   264   96.237
 442 WESTERN ILLINOIS                            0    11     0   138   509   96.143
 443 SW BAPTIST                                  4     7     0   301   355   96.133
 444 MCNEESE ST                                  0    10     0   191   381   96.110
 445 ALBANY ST GA                                6     5     0   268   235   96.103
 446 WASHINGTON MO                               7     3     0   380   207   96.006
 447 EASTERN OREGON                              2     8     0   222   278   95.998
 448 SHIPPENSBURG                                3     8     0   165   247   95.988
 449 CENTRAL CONN ST                             3     8     0   277   343   95.973
 450 THIEL                                       3     7     0   122   311   95.968
 451 QUINCY                                      6     5     0   423   270   95.963
 452 MONTCLAIR ST                                5     5     0   206   240   95.932
 453 DAYTON                                      4     7     0   274   274   95.874
 454 NORTHWOOD                                   5     6     0   249   300   95.831
 455 ST ANSELM                                   6     4     0   174   182   95.671
 456 WEST LIBERTY                                4     6     0   254   293   95.587
 457 STEVENSON                                   7     4     0   305   208   95.508
 458 CONCORDIA-ST PAUL                           3     8     0   228   357   95.501
 459 BAKER                                       9     3     0   434   235   95.496
 460 WIDENER                                     7     4     0   339   250   95.449
 461 MARY HARDIN-BAYLOR                          6     4     0   313   200   95.449
 462 ASSUMPTION                                  5     5     0   209   235   95.391
 463 FORT VALLEY ST                              8     3     0   327   239   95.379
 464 EMORY & HENRY                               5     6     0   313   280   95.225
 465 BLOOMSBURG                                  3     8     0   165   233   95.219
 466 ROOSEVELT                                   6     4     0   284   265   95.189
 467 EDINBORO                                    3     8     0   232   353   95.149
 468 LEBANON VALLEY                              6     5     0   307   230   95.055
 469 ROWAN                                       5     5     0   215   244   94.974
 470 REINHARDT                                   8     3     0   423   214   94.949
 471 ALLEN                                       6     3     0   276   264   94.905
 472 OTTAWA AZ                                   8     1     0   497   144   94.779
 473 STETSON                                     3     8     0   256   406   94.741
 474 SHORTER                                     3     8     0   230   375   94.736
 475 LYCOMING                                    5     6     0   280   377   94.643
 476 THE CITADEL                                 0    11     0   110   384   94.632
 477 SW MINNESOTA ST                             2     9     0   175   323   94.558
 478 NEW JERSEY                                  5     5     0   219   225   94.502
 479 WILKES                                      5     6     0   335   278   94.440
 480 HUSSON                                      7     3     0   345   236   94.417
 481 OHIO DOMINICAN                              4     7     0   178   218   94.400
 482 WABASH                                      7     3     0   410   241   94.359
 483 ALFRED                                      4     6     0   155   227   94.313
 484 BALDWIN WALLACE                             6     4     0   311   283   94.303
 485 MONMOUTH IL                                 9     2     0   456   154   94.299
 486 ST FRANCIS IN                               6     4     0   311   246   94.276
 487 GUSTAVUS ADOLPHUS                           6     4     0   359   257   94.236
 488 MERCYHURST                                  2     9     0   243   462   94.224
 489 ST JOHN FISHER                              5     5     0   248   232   94.220
 490 BOWIE ST                                    6     4     0   214   233   94.186
 491 MERCHANT MARINE                             7     3     0   305   259   94.168
 492 WITTENBERG                                  7     3     0   375   275   93.886
 493 KENTUCKY WESLEYAN                           4     7     0   242   372   93.784
 494 ST FRANCIS IL                               7     3     0   318   143   93.724
 495 CUMBERLANDS KY                              6     4     0   237   220   93.672
 496 ARKANSAS-PINE BLUFF                         2     9     0   167   372   93.656
 497 ALBION                                      7     3     0   322   210   93.653
 498 WASHINGTON AND LEE                          8     3     0   324   226   93.626
