Rank                                           Won  Lost  Tied    PF    PA   Rating
  71 Wake Forest                                 5     4     1   131   153   99.994
  72 California                                  2     7     1   107   216   99.798
  73 North Texas                                 5     4     1   197   159   99.512
  74 Arizona                                     5     4     1   184   169   99.458
  75 Connecticut                                 2     1     0    16    21   98.220
  76 North Carolina                              3     7     0   117   218   98.192
  77 Hardin-Simmons                              5     5     0   221   256   98.186
  78 Kansas State                                4     6     0   165   191   98.080
  79 Hawaii                                      1     2     0    12    73   97.666
  80 Holy Cross                                  6     4     0   148   160   97.426
  81 Princeton                                   7     2     0   139    66   97.408
  82 Kansas                                      3     6     1    93   222   97.261
  83 Northern Iowa                               1     0     0    21    14   97.153
  84 Marquette                                   2     6     1    77   194   97.098
  85 Dayton                                      2     2     0    48    87   97.081
  86 Oklahoma State                              2     8     0    88   172   97.054
  87 Northwestern                                0     8     1    66   241   97.054
  88 George Washington                           5     4     0    99    86   96.937
  89 Fresno State                                1     1     0    33    52   96.839
  90 Florida State                               5     5     0   147   186   96.363
  91 Virginia Tech                               6     3     1   191   133   96.173
  92 Tulsa                                       2     7     1   124   232   96.054
  93 West Texas A&M                              4     4     1   193   112   96.015
  94 Washington State                            1     7     2    67   257   95.958
  95 Cincinnati                                  1     6     2    97   199   95.935
  96 North Carolina State                        4     5     1   206   193   95.523
  97 Utah State                                  4     6     0   177   173   95.230
  98 Missouri                                    1     9     0    92   192   94.897
  99 South Carolina                              3     6     0   120   209   94.789
 100 Ohio                                        0     1     0    14    21   93.988
 101 Cornell                                     5     4     0   159   134   93.966
 102 Cal Poly-San Luis Obispo                    0     1     0    14    20   93.703
 103 Alabama                                     0    10     0    48   256   93.689
 104 Iowa State                                  1     7     1    69   218   93.108
 105 Trinity (Texas)                             0     3     0    25    35   93.068
 106 Lehigh                                      2     1     0    66    28   93.039
 107 Dartmouth                                   3     6     0    92   120   92.673
 108 Richmond                                    4     3     2   131    82   92.574
 109 Idaho                                       2     7     0   128   174   92.450
 110 Wofford                                     3     1     0    82    48   92.232
 111 Villanova                                   1     9     0    86   204   92.149
 112 Memphis                                     0     3     0    13   113   91.983
 113 Boston University                           2     6     0   113   174   91.838
 114 Rutgers                                     3     5     0    95   163   90.762
 115 William & Mary                              1     7     1    81   183   90.705
 116 Middle Tennessee State                      0     1     0     0    46   90.597
 117 Drake                                       4     4     0   164   198   90.177
 118 Harvard                                     3     4     1   143   114   89.950
 119 McMurry                                     0     2     0    21    44   89.931
 120 Quantico Marines                            0     1     0     0     7   89.909
 121 Brown                                       2     7     0    86   139   89.822
 122 Virginia                                    1     9     0    96   201   89.695
 123 Bucknell                                    0     2     1    33   107   89.057
 124 Howard Payne                                1     0     0    34    12   88.909
 125 Brandeis                                    0     1     0     0    27   88.312
 126 Presbyterian                                1     2     0    29    54   86.975
 127 Citadel                                     5     4     0   108   155   86.860
 128 Montana                                     3     7     0   109   281   86.635
 129 Columbia                                    1     8     0    74   251   86.297
 130 Newberry                                    1     1     0    21    13   85.862
 131 New Mexico Highlands                        1     0     0    19    12   85.849
 132 Midwestern Texas State                      0     3     0    20   102   85.149
 133 Davidson                                    5     4     0   157    91   84.621
 134 Virginia Military Institute                 1     9     0    85   259   83.888
 135 New Mexico                                  2     8     0    61   213   83.786
 136 South Dakota State                          0     1     0     7    33   83.615
 137 San Diego Navy                              0     1     0     0    42   83.057
 138 Furman                                      1     9     0    71   319   82.950
 139 Pennsylvania                                0     9     0    34   270   82.818
 140 Tampa                                       0     1     0     7    26   81.627
 141 Washington (Missouri)                       0     1     0    19    39   81.048
 142 Elon                                        0     1     0    18    26   80.032
 143 Brigham Young                               1     9     0   104   300   79.658
 144 Colorado College                            0     1     0     0    60   79.167
 145 Temple                                      0     2     0     7    67   78.301
 146 Randolph-Macon                              0     1     0     6    33   77.994
 147 New Mexico State                            3     7     0   141   226   77.752
 148 Emporia State                               0     1     0     0    62   77.336
 149 North Dakota State                          0     1     0     6    28   76.821
 150 Muhlenberg                                  0     1     0     0    21   76.712
 151 Stetson                                     0     1     0    13    25   74.995
 152 Bradley                                     0     1     0     7    40   74.830
 153 Massachusetts                               0     1     0     6    60   70.974
 154 Montana State                               0     1     0     0    19   69.588
 155 Texas A&M-Corpus Christi                    0     2     0     7    65   68.250
 156 Washington & Lee                            0     1     0     0    54   63.567
 157 San Diego State                             0     2     0     6    72   63.373
 158 Los Angeles State                           0     1     0     0    33   62.211
 159 Adams State                                 0     1     0     8    47   61.915
 160 Catawba                                     0     1     0     0    26   59.195
