Rank                                           Won  Lost  Tied    PF    PA   Rating
  58 Texas Tech                                  7     4     0   301   169  103.412
  59 Santa Clara                                 3     5     1   133   208  103.330
  60 Pittsburgh                                  3     7     0   156   215  103.289
  61 Wake Forest                                 6     4     0   200   142  103.229
  62 Penn State                                  5     4     0   155   161  102.854
  63 Lehigh                                      2     0     0    46    26  102.824
  64 San Diego Navy                              2     2     0    84   107  102.524
  65 Minnesota                                   2     6     1   162   258  102.039
  66 Navy                                        2     6     1   132   155  101.993
  67 Syracuse                                    5     4     0   180   147  101.960
  68 South Carolina                              5     4     0   175   135  101.792
  69 Boston University                           6     4     0   299   157  101.604
  70 Columbia                                    5     3     0   149   103  101.561
  71 Fordham                                     5     4     0   232   183  101.370
  72 North Carolina                              2     8     0   120   224  101.083
  73 Pacific                                     6     5     0   275   216  100.570
  74 Houston                                     5     5     0   221   207  100.373
  75 Dartmouth                                   4     5     0   121   152  100.253
  76 Marquette                                   4     6     1   223   213   99.469
  77 Iowa State                                  4     4     1   211   216   99.379
  78 Wyoming                                     7     2     1   220    82   99.225
  79 Tennessee-Chattanooga                       0     3     0    34    95   98.918
  80 Boston College                              3     6     0   135   198   98.655
  81 Temple                                      6     4     0   168   176   98.384
  82 Camp Pendleton                              0     1     0     7    26   98.064
  83 Stetson                                     2     0     0    40    34   97.930
  84 Loyola Marymount                            3     6     0   180   229   97.745
  85 Bowling Green State                         1     0     0    20     6   97.723
  86 Utah                                        7     4     0   236   247   97.678
  87 Florida State                               0     1     0    13    35   97.278
  88 Army                                        2     7     0   116   183   97.079
  89 Drake                                       7     2     0   190   107   97.037
  90 Hardin-Simmons                              6     6     0   272   216   97.035
  91 Oklahoma State                              3     7     0   168   251   96.966
  92 Lenoir-Rhyne                                1     0     0    21     7   96.746
  93 Memphis                                     0     3     0    27    72   96.672
  94 Rutgers                                     4     4     0   184   114   96.618
  95 Missouri                                    2     8     0   169   292   96.544
  96 West Virginia                               5     5     0   225   190   96.486
  97 Colgate                                     4     5     0   184   187   96.031
  98 Wofford                                     1     2     0    34    71   95.957
  99 Denver                                      6     4     0   283   133   95.861
 100 Oregon                                      2     8     0   130   317   95.720
 101 Harvard                                     3     5     1   143   266   95.707
 102 Nebraska                                    1     8     1   121   259   95.574
 103 Kansas State                                1     7     1    73   228   95.563
 104 Yale                                        2     5     2   126   131   95.556
 105 San Jose State                              2     7     1   106   222   95.259
 106 George Washington                           2     6     1   128   226   95.211
 107 Middle Tennessee State                      0     1     0     7    22   95.206
 108 Tennessee Tech                              0     2     0    13   140   95.118
 109 North Carolina State                        3     7     0   141   203   94.887
 110 San Diego State                             0     0     1    27    27   94.887
 111 Arizona State                               6     3     1   308   176   94.886
 112 Southern Mississippi                        0     2     0     7    53   93.885
 113 North Texas                                 2     2     0    89    68   93.836
 114 Colorado State                              5     4     1   242   158   93.755
 115 Detroit Mercy                               4     7     0   135   266   93.631
 116 Miami (Ohio)                                1     1     0    28    40   93.625
 117 Furman                                      3     6     1   192   179   93.233
 118 Quantico Marines                            0     1     0    14    39   93.118
 119 Idaho                                       2     7     0   109   182   92.436
 120 Brown                                       2     7     0   124   222   92.074
 121 Utah State                                  3     5     1   161   183   92.025
 122 Brigham Young                               6     3     1   215   184   91.959
 123 Arizona                                     6     5     0   246   270   91.418
 124 Abilene Christian                           1     1     0    27    32   91.257
 125 Toledo                                      1     1     0    70    47   91.157
 126 Citadel                                     4     6     0   186   209   90.927
 127 Richmond                                    3     8     0   120   264   90.338
 128 Wichita State                               2     7     0    74   200   90.079
 129 Delaware                                    0     1     0     7    13   89.906
 130 Midwestern Texas State                      0     1     0    21    32   89.847
 131 Camp LeJeune                                0     1     0     0    16   89.472
 132 Trinity (Texas)                             1     2     0    39    80   88.879
 133 Springfield                                 0     1     0    13    21   88.310
 134 Great Lakes Navy                            0     1     0    20    35   87.951
 135 Southeastern Louisiana                      0     1     0     7    48   87.845
 136 New Mexico                                  4     7     0   213   262   87.757
 137 Texas-El Paso                               3     7     0   152   241   87.682
 138 Waynesburg                                  0     1     0     9    20   87.403
 139 New York University                         1     7     0    79   327   87.376
 140 Montana                                     2     7     0   108   266   86.972
 141 Arkansas State                              0     1     0     0    32   86.937
 142 Virginia Tech                               2     8     0   105   311   86.693
 143 Stephen F. Austin                           1     0     0    27     7   85.030
 144 Rhode Island                                0     1     0    13    20   84.978
 145 Bradley                                     4     5     0   192   139   84.911
 146 Presbyterian                                1     3     0    20   139   84.740
 147 Davidson                                    1     8     0    91   248   84.380
 148 Catawba                                     0     2     0    14    68   83.675
 149 Louisiana College                           0     1     0     0    49   83.230
 150 Hawaii                                      0     3     0    28   110   82.652
 151 Randolph-Macon                              0     1     0     6    13   82.194
 152 South Dakota                                0     1     0     6    48   82.064
 153 Lafayette                                   0     3     0    19   153   81.730
 154 Western Reserve                             0     2     0    14    63   81.263
 155 Albright                                    0     1     0     6    47   81.128
 156 West Texas A&M                              2     7     0   131   249   80.987
 157 East Carolina                               0     1     0     7    21   80.301
 158 Wayne State                                 0     3     0    54   137   80.190
 159 Delta State                                 0     1     0     0    89   79.991
 160 Merchant Marine                             0     1     0    13    21   79.979
 161 Buffalo                                     0     1     0    13    47   79.734
 162 Newberry                                    0     2     0    20    74   79.599
 163 Western New Mexico                          1     0     0    20     0   79.137
 164 Marshall                                    0     1     0    12    18   78.974
 165 Colorado Mines                              1     1     0     7    41   76.994
 166 Pepperdine                                  0     2     0     7    66   76.892
 167 McMurry                                     1     1     0    53    42   76.796
 168 Colorado College                            0     2     0    13    95   75.822
 169 Fresno State                                0     1     0     6    32   75.482
 170 Bates                                       0     1     0     0    48   75.196
 171 Western State                               0     1     0     7    67   72.827
 172 Geneva                                      0     1     0     0    89   71.938
 173 California Tech                             1     0     0    28    14   70.876
 174 Idaho State                                 1     1     0    41    47   70.776
 175 Tampa                                       0     1     0     6    32   70.564
 176 New Mexico State                            1     9     0   115   337   69.736
 177 Northern Iowa                               0     1     0     6    39   69.311
 178 New Mexico Highlands                        1     0     0    13     6   68.993
 179 La Verne                                    1     0     0    13    12   66.612
 180 Montana State                               0     2     0     6    93   63.578
 181 Northern Arizona                            1     7     0    76   211   60.817
 182 Whittier                                    0     1     0     0     6   53.896
 183 Brandeis                                    0     1     0     0    47   21.325
